"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","sandwich","notSandwich","LFA","testName"
0.5,0.889913131441202,0.890729206488513,0.855380359101903,0.879912749615045,0.901082529691959,0.919212160755404,FALSE,TRUE,FALSE,NA
0.6,0.888927347480461,0.889744017637845,0.854526023753271,0.878826289031294,0.900095151711819,0.918335040134076,FALSE,TRUE,FALSE,NA
0.7,0.887931880091608,0.888798421795426,0.853480390066084,0.877775253572088,0.899138988919064,0.917444824910276,FALSE,TRUE,FALSE,NA
0.8,0.886926658190854,0.887774314211742,0.852240252845826,0.87666877027773,0.898132169504765,0.916673867492384,FALSE,TRUE,FALSE,NA
0.9,0.88591161109164,0.886747869992276,0.850865038050493,0.875622947107113,0.897193835875097,0.915841242797743,FALSE,TRUE,FALSE,NA
1,0.884886668539992,0.885730437904987,0.849527719480776,0.874529807691743,0.896289008483242,0.915167973456234,FALSE,TRUE,FALSE,NA
1.1,0.88385176075073,0.884686075109461,0.848338227892396,0.873453138080822,0.895457837641735,0.914442522983751,FALSE,TRUE,FALSE,NA
1.2,0.882806818444486,0.88366932779102,0.846825597353335,0.872225087096596,0.894481283122862,0.91355646278003,FALSE,TRUE,FALSE,NA
1.3,0.881751772885563,0.882628355404313,0.845385872178926,0.870942990695971,0.893506088654006,0.912751919116553,FALSE,TRUE,FALSE,NA
1.4,0.8806865559206,0.881620698569858,0.844173415558193,0.869819157888172,0.892594104525155,0.911958337275845,FALSE,TRUE,FALSE,NA
1.5,0.87961110001805,0.880582099315944,0.842460300898814,0.868556391505081,0.891661475185328,0.911369499604608,FALSE,TRUE,FALSE,NA
1.6,0.878525338308456,0.879496661274183,0.840837706763097,0.867291940817347,0.890746030022076,0.91066950143721,FALSE,TRUE,FALSE,NA
1.7,0.877429204625513,0.878486616432806,0.839244188881471,0.865996421945758,0.889850826131375,0.909976163502833,FALSE,TRUE,FALSE,NA
1.8,0.876322633547907,0.877444292887964,0.837353171997627,0.864647195410094,0.888887114905738,0.909369990086784,FALSE,TRUE,FALSE,NA
1.9,0.875205560441911,0.876322458416971,0.835264851405972,0.863396750900956,0.887933431472138,0.908822227760811,FALSE,TRUE,FALSE,NA
2,0.874077921504718,0.875234476081992,0.833339840969439,0.861986466174608,0.88706114544166,0.90815990544221,FALSE,TRUE,FALSE,NA
2.1,0.872939653808505,0.874104470331974,0.831509264710965,0.860761005767665,0.886145822729259,0.907606893484425,FALSE,TRUE,FALSE,NA
2.2,0.871790695345195,0.872979790845323,0.829648098273454,0.859410842514677,0.885320327202223,0.906913417059867,FALSE,TRUE,FALSE,NA
2.3,0.870630985071896,0.871909325490172,0.827771253656455,0.858056738159284,0.884385245327565,0.906427916080648,FALSE,TRUE,FALSE,NA
2.4,0.869460462957001,0.87076257107442,0.825974452449347,0.856630954275035,0.883508196481521,0.906081063353195,FALSE,TRUE,FALSE,NA
2.5,0.868279070026908,0.869636633000007,0.823669560250259,0.855277560688483,0.882662451245807,0.905527217191954,FALSE,TRUE,FALSE,NA
2.6,0.867086748413345,0.868513948188302,0.821584842278744,0.853901939717446,0.881806447477533,0.905227349021081,FALSE,TRUE,FALSE,NA
2.7,0.865883441401263,0.867367388973668,0.819386483646017,0.852402189428006,0.880847135962018,0.90471766938571,FALSE,TRUE,FALSE,NA
2.8,0.864669093477253,0.866201494624518,0.817106004869107,0.850877482865255,0.87993373863361,0.904159053117264,FALSE,TRUE,FALSE,NA
2.9,0.863443650378478,0.86506791148973,0.815193043211866,0.849323817197014,0.879024766413867,0.903763715446985,FALSE,TRUE,FALSE,NA
3,0.86220705914205,0.863889472399114,0.81277993512928,0.847795537482334,0.878111835965139,0.903406929198474,FALSE,TRUE,FALSE,NA
3.1,0.860959268154843,0.862657581940907,0.810388259214748,0.846180011341979,0.877249653731316,0.903048738618383,FALSE,TRUE,FALSE,NA
3.2,0.85970022720367,0.861542403573251,0.807916437389364,0.844628575004857,0.876329761281881,0.902652994681053,FALSE,TRUE,FALSE,NA
3.3,0.858429887525808,0.860296538886393,0.805674077346406,0.843090911437327,0.875435487609756,0.902334439842691,FALSE,TRUE,FALSE,NA
3.4,0.857148201859798,0.859048481955232,0.803064268242112,0.841328511541395,0.874526302294973,0.902038274838195,FALSE,TRUE,FALSE,NA
3.5,0.855855124496498,0.857807739008384,0.800164158280095,0.839762464066486,0.873692332861861,0.901723969946141,FALSE,TRUE,FALSE,NA
3.6,0.854550611330307,0.856580498215385,0.79764751003807,0.838115064295366,0.87271885178378,0.901344256120034,FALSE,TRUE,FALSE,NA
3.7,0.853234619910539,0.855343172598092,0.794963383914717,0.836287914621976,0.87184671914795,0.901007277008577,FALSE,TRUE,FALSE,NA
3.8,0.851907109492865,0.853991474727208,0.791741761197036,0.834619583236449,0.870878792589683,0.900741669563021,FALSE,TRUE,FALSE,NA
3.9,0.850568041090781,0.852670110227405,0.789104875211465,0.83289671585221,0.86988755610267,0.900487269616632,FALSE,TRUE,FALSE,NA
4,0.84921737752704,0.851426276558989,0.786632805271618,0.831220567974463,0.868960675473434,0.900291336638232,FALSE,TRUE,FALSE,NA
4.1,0.847855083484977,0.850177985727845,0.783634632588214,0.829528464684176,0.868064402092219,0.900050176202224,FALSE,TRUE,FALSE,NA
4.2,0.846481125559681,0.848857364182288,0.780759629914289,0.827750964944205,0.867149869024366,0.899765876611319,FALSE,TRUE,FALSE,NA
4.3,0.845095472308933,0.847486159133713,0.777763206694801,0.825984295395855,0.866218306968615,0.899476636974463,FALSE,TRUE,FALSE,NA
4.4,0.843698094303848,0.846178836547682,0.775007391648587,0.824258588066079,0.865339224093564,0.899260362864347,FALSE,TRUE,FALSE,NA
4.5,0.842288964179163,0.844884180492446,0.772033205070807,0.82245321819249,0.864342791103548,0.899201199230423,FALSE,TRUE,FALSE,NA
4.6,0.840868056683082,0.843554197299989,0.768865308714069,0.820578457413307,0.863437663396601,0.899017049225,FALSE,TRUE,FALSE,NA
4.7,0.839435348726622,0.842224090302813,0.765699647314181,0.818763667249276,0.86248128393518,0.898774643632912,FALSE,TRUE,FALSE,NA
4.8,0.837990819432387,0.840765066549967,0.762582063005194,0.816832858670958,0.861639137073803,0.898375418330731,FALSE,TRUE,FALSE,NA
4.9,0.836534450182685,0.839366743737426,0.75955508040445,0.814857083746883,0.860747251991978,0.898143371929611,FALSE,TRUE,FALSE,NA
5,0.83506622466693,0.837964732117267,0.756626858204858,0.812851590033193,0.859870093836385,0.897920628502638,FALSE,TRUE,FALSE,NA
5.1,0.833586128928237,0.836528867386019,0.753149903976613,0.810849544097878,0.859072806046055,0.897684879811041,FALSE,TRUE,FALSE,NA
5.2,0.832094151409153,0.835200760185433,0.749931570627729,0.808920909098428,0.858126464012957,0.897521202090772,FALSE,TRUE,FALSE,NA
5.3,0.830590282996427,0.833806603788689,0.746701618810679,0.806902681020706,0.857219160187273,0.897305223036845,FALSE,TRUE,FALSE,NA
5.4,0.829074517064768,0.832368459018721,0.743570014312975,0.804862914155224,0.856257768512191,0.897196164010099,FALSE,TRUE,FALSE,NA
5.5,0.827546849519492,0.830930394602504,0.740244879429672,0.802722812982267,0.855305159544357,0.896882342515331,FALSE,TRUE,FALSE,NA
5.6,0.826007278837992,0.829403672155827,0.737249179037805,0.800619406502973,0.854479355455792,0.896621653777719,FALSE,TRUE,FALSE,NA
5.7,0.824455806109962,0.827948203280572,0.733658280140025,0.798628212702691,0.853590044700168,0.896398816215543,FALSE,TRUE,FALSE,NA
5.8,0.822892435076288,0.826544570379256,0.730347950468976,0.79650585086831,0.852689199322268,0.896432303378228,FALSE,TRUE,FALSE,NA
5.9,0.821317172166536,0.825098969511506,0.726994716657403,0.79455758926011,0.851761139004703,0.89629317392721,FALSE,TRUE,FALSE,NA
6,0.819730026534975,0.823577014984874,0.723638802930457,0.792579595543954,0.850785252871392,0.896167648868913,FALSE,TRUE,FALSE,NA
6.1,0.818131010095043,0.822128268762656,0.72029120733002,0.79041023563912,0.849834075009814,0.896075120901732,FALSE,TRUE,FALSE,NA
6.2,0.816520137552207,0.820556808687059,0.716341029676649,0.788319688626949,0.848929184195922,0.895859388281962,FALSE,TRUE,FALSE,NA
6.3,0.814897426435127,0.819058557703405,0.712682886488312,0.786294428990264,0.848025014749972,0.895548451264765,FALSE,TRUE,FALSE,NA
6.4,0.813262897125083,0.817478355296224,0.708831726339132,0.784140097825534,0.847086834330874,0.895281678053247,FALSE,TRUE,FALSE,NA
6.5,0.811616572883572,0.815924222877416,0.70496496012232,0.782024641906683,0.846187432089097,0.8951797212163,FALSE,TRUE,FALSE,NA
6.6,0.809958479878036,0.81439890378037,0.701301843489057,0.779689723520127,0.845230409578941,0.895204638194857,FALSE,TRUE,FALSE,NA
6.7,0.808288647205653,0.812805549210058,0.697097734717153,0.777381304234438,0.844320714997069,0.895012340850811,FALSE,TRUE,FALSE,NA
6.8,0.806607106915122,0.811123332171529,0.69300928187795,0.775025541809322,0.843488283136162,0.89478103009045,FALSE,TRUE,FALSE,NA
6.9,0.804913894026417,0.809438120125112,0.689423045737354,0.772706385803218,0.842489182518642,0.894662379810468,FALSE,TRUE,FALSE,NA
7,0.803209046548421,0.807777602153357,0.685289009290436,0.770441758188823,0.841488373871057,0.894613327545151,FALSE,TRUE,FALSE,NA
7.1,0.80149260549443,0.806287387219651,0.681283712682255,0.768101573838102,0.840495281797133,0.894657144037674,FALSE,TRUE,FALSE,NA
7.2,0.799764614895451,0.804679038923461,0.677141248674996,0.765728261540057,0.839523733968493,0.894236688971905,FALSE,TRUE,FALSE,NA
7.3,0.798025121811272,0.803011970937604,0.673143534409193,0.763405371795802,0.838548976663713,0.894015065061174,FALSE,TRUE,FALSE,NA
7.4,0.796274176339264,0.80136251873622,0.669075349689572,0.760979511023122,0.837704035008915,0.894132687270559,FALSE,TRUE,FALSE,NA
7.5,0.794511831620871,0.799688463007533,0.66512592184652,0.758504602375892,0.836735268429481,0.894143288877128,FALSE,TRUE,FALSE,NA
7.6,0.792738143845775,0.798106456320683,0.660595807137163,0.755892583186974,0.835650314242109,0.894107469710584,FALSE,TRUE,FALSE,NA
7.7,0.790953172253692,0.796441495220383,0.656268846849595,0.753433963512531,0.834744920273274,0.893896570056602,FALSE,TRUE,FALSE,NA
7.8,0.789156979133797,0.794764889389942,0.651899619652004,0.75091391959384,0.83383876515116,0.893721951419399,FALSE,TRUE,FALSE,NA
7.9,0.78734962982174,0.793105644923731,0.647436321711848,0.748466386464092,0.832819378012343,0.893534590819006,FALSE,TRUE,FALSE,NA
8,0.785531192694261,0.791392380130834,0.643193014434027,0.74589659771237,0.831789573282072,0.89343520483827,FALSE,TRUE,FALSE,NA
8.1,0.783701739161376,0.78962966208941,0.639111861732626,0.743409345705101,0.830824726796334,0.893531519437127,FALSE,TRUE,FALSE,NA
8.2,0.781861343656144,0.787907502558858,0.634505696246162,0.740878298484817,0.829781725027986,0.893304486737124,FALSE,TRUE,FALSE,NA
8.3,0.780010083622006,0.786202092937871,0.629668324875074,0.738309372188066,0.828852597134104,0.893237451365578,FALSE,TRUE,FALSE,NA
8.4,0.778148039497707,0.784499698058795,0.625055045778463,0.73582555429414,0.827885003771573,0.893163996022249,FALSE,TRUE,FALSE,NA
8.5,0.776275294699797,0.782722660436242,0.620939725737102,0.73318090876176,0.826802491216906,0.893115111968241,FALSE,TRUE,FALSE,NA
8.6,0.774391935602743,0.781020001347587,0.616574350765503,0.730541573574338,0.825755568475314,0.893046874375484,FALSE,TRUE,FALSE,NA
8.7,0.772498051516654,0.779290615172662,0.612347353702216,0.727990476593501,0.824800071278425,0.89298468280362,FALSE,TRUE,FALSE,NA
8.8,0.770593734662638,0.777575972622324,0.607432307921873,0.725355720014985,0.823697877761369,0.892823119706034,FALSE,TRUE,FALSE,NA
8.9,0.768679080145834,0.775737872368754,0.602571814322282,0.72273242683648,0.822593506221118,0.892652319889445,FALSE,TRUE,FALSE,NA
9,0.766754185926127,0.773945440440477,0.597890501152265,0.720130085664324,0.821416815510856,0.892563988060015,FALSE,TRUE,FALSE,NA
9.1,0.764819152786595,0.772075049096527,0.593954549298054,0.717496124166064,0.820383191389776,0.892425395655934,FALSE,TRUE,FALSE,NA
9.2,0.762874084299711,0.770224773872917,0.589588681303644,0.71481491079778,0.819321224427296,0.8924003567821,FALSE,TRUE,FALSE,NA
9.3,0.760919086791361,0.768448877822842,0.584552386649082,0.712019390539717,0.818221484536416,0.892274503716907,FALSE,TRUE,FALSE,NA
9.4,0.758954269302697,0.766678067323368,0.579459919047729,0.709414467485355,0.817094730840361,0.892057033351477,FALSE,TRUE,FALSE,NA
9.5,0.756979743549889,0.764866886416674,0.574626805663844,0.706683755963187,0.816046217576177,0.892042969961108,FALSE,TRUE,FALSE,NA
9.6,0.754995623881827,0.763008837250039,0.569856940866269,0.704184865413576,0.815009684467565,0.892101768025958,FALSE,TRUE,FALSE,NA
9.7,0.753002027235816,0.761135531767907,0.564888984936312,0.701450837293267,0.813945306472873,0.892206271450565,FALSE,TRUE,FALSE,NA
9.8,0.750999073091335,0.759167246183454,0.560459828046131,0.698539124178458,0.812842130306163,0.892047271349329,FALSE,TRUE,FALSE,NA
9.9,0.748986883421906,0.757292986830433,0.555442670220551,0.695695584943268,0.811808664231481,0.892125469015624,FALSE,TRUE,FALSE,NA
10,0.746965582645144,0.755454215856287,0.550940428292581,0.692948682803418,0.810795430414984,0.892123649578223,FALSE,TRUE,FALSE,NA
10.1,0.744935297571056,0.753682222713962,0.546445862474364,0.690185610739494,0.809716538140716,0.892030950860195,FALSE,TRUE,FALSE,NA
10.2,0.742896157348641,0.751780120230291,0.542109169157054,0.687111530718676,0.808635593982963,0.891918406758838,FALSE,TRUE,FALSE,NA
10.3,0.740848293410877,0.74988857400301,0.537457643992793,0.68402276607973,0.807652231523454,0.891881327669867,FALSE,TRUE,FALSE,NA
10.4,0.738791839418158,0.748003597315109,0.532895808580993,0.68117196623596,0.806582289052793,0.891897731074311,FALSE,TRUE,FALSE,NA
10.5,0.736726931200249,0.746111307487596,0.527950128601056,0.678056014472329,0.805517769662325,0.891833299234458,FALSE,TRUE,FALSE,NA
10.6,0.734653706696851,0.744070045968559,0.522924713839439,0.675004720949845,0.804420775763298,0.891923689772461,FALSE,TRUE,FALSE,NA
10.7,0.732572305896822,0.741982003621392,0.518488741655641,0.672138095977565,0.803390442512222,0.891938270989352,FALSE,TRUE,FALSE,NA
10.8,0.730482870776168,0.740069952372002,0.513478005380465,0.669254455674193,0.802326621962795,0.891774043873121,FALSE,TRUE,FALSE,NA
10.9,0.728385545234843,0.737955773114221,0.508077550424134,0.666297924260105,0.80116648343617,0.891762204238481,FALSE,TRUE,FALSE,NA
11,0.726280475032471,0.735930772282324,0.503123178718149,0.663359946544066,0.799984038743217,0.891749735380406,FALSE,TRUE,FALSE,NA
11.1,0.724167807723042,0.73402986671787,0.498178779548551,0.660308163362524,0.798897445202041,0.891686217450401,FALSE,TRUE,FALSE,NA
11.2,0.722047692588681,0.731900886140018,0.492968818506696,0.657396937480137,0.797888011879458,0.891700938870944,FALSE,TRUE,FALSE,NA
11.3,0.719920280572556,0.729818834713865,0.48803327914235,0.654464028489411,0.796817857275634,0.8917232996726,FALSE,TRUE,FALSE,NA
11.4,0.717785724211017,0.727894672561101,0.483214981631839,0.65141180377487,0.795692848041856,0.891707770897277,FALSE,TRUE,FALSE,NA
11.5,0.715644177565028,0.725892988830658,0.478398183802298,0.648426056116886,0.794494703298365,0.891697962679396,FALSE,TRUE,FALSE,NA
11.6,0.713495796151,0.723769120102155,0.473599705325233,0.645379797801114,0.793339581671715,0.891795652551816,FALSE,TRUE,FALSE,NA
11.7,0.711340736871069,0.72175106975057,0.468801047694953,0.642351433006626,0.79222488568372,0.891831168602939,FALSE,TRUE,FALSE,NA
11.8,0.70917915794293,0.719691575570454,0.464773351268634,0.639379962316809,0.791066158975913,0.891795342945564,FALSE,TRUE,FALSE,NA
11.9,0.707011218829283,0.717697382491527,0.460235400804757,0.636292564076337,0.789915023711596,0.891722570523375,FALSE,TRUE,FALSE,NA
12,0.704837080166976,0.715708214882475,0.455650133359992,0.633146740575479,0.788676698889174,0.891755477165665,FALSE,TRUE,FALSE,NA
12.1,0.702656903695926,0.713685493197249,0.450917908082293,0.630143872749527,0.787501095638812,0.891841304619428,FALSE,TRUE,FALSE,NA
12.2,0.700470852187882,0.711519974951005,0.446319885323465,0.627066646391328,0.786387082871853,0.891835260820893,FALSE,TRUE,FALSE,NA
12.3,0.698279089375116,0.709217405108023,0.441417503350388,0.623884156947345,0.785321392895912,0.891837133081577,FALSE,TRUE,FALSE,NA
12.4,0.696081779879103,0.707094127532674,0.436526515164476,0.620697922479598,0.784137609260603,0.89186470861114,FALSE,TRUE,FALSE,NA
12.5,0.693879089139271,0.704933496052771,0.431305182824654,0.617564927874832,0.782945710695437,0.89181405608135,FALSE,TRUE,FALSE,NA
12.6,0.691671183341888,0.702906000245848,0.426034281258494,0.614354159700813,0.781780758772369,0.89191566876963,FALSE,TRUE,FALSE,NA
12.7,0.689458229349145,0.700662522376309,0.42108082874976,0.611159636347185,0.780593087821679,0.892019662840698,FALSE,TRUE,FALSE,NA
12.8,0.687240394628523,0.698661351822622,0.416388129567544,0.608030283439874,0.779451273634405,0.892001729846754,FALSE,TRUE,FALSE,NA
12.9,0.685017847182482,0.696487781574607,0.411719972485417,0.604699627634696,0.77821771170597,0.891954602702773,FALSE,TRUE,FALSE,NA
13,0.682790755478558,0.694163493824939,0.406953867017597,0.601645222033753,0.776972305023383,0.892034809706351,FALSE,TRUE,FALSE,NA
13.1,0.680559288379913,0.69192098424975,0.40236625420539,0.59853136063633,0.775669821493925,0.892063270374731,FALSE,TRUE,FALSE,NA
13.2,0.67832361507641,0.689718961901216,0.39740824254365,0.595329341991555,0.774489360251152,0.892000436284901,FALSE,TRUE,FALSE,NA
13.3,0.676083905016257,0.687605951211427,0.39249709433556,0.591962043000503,0.773303181791908,0.891970193078388,FALSE,TRUE,FALSE,NA
13.4,0.673840327838293,0.685458718805436,0.387656469351229,0.588740055416768,0.77208412353922,0.891910030451362,FALSE,TRUE,FALSE,NA
13.5,0.671593053304942,0.683146987034912,0.383141908055904,0.585639497876408,0.771024655297451,0.891948341101791,FALSE,TRUE,FALSE,NA
13.6,0.669342251235922,0.680898218599172,0.378889957066291,0.582339709908351,0.769815964218894,0.891834636919897,FALSE,TRUE,FALSE,NA
13.7,0.66708809144272,0.678590308904595,0.374398154516348,0.579249789757484,0.768533162722023,0.891865033747053,FALSE,TRUE,FALSE,NA
13.8,0.664830743663915,0.676381730897625,0.369853198645709,0.575974714247936,0.767314699529648,0.891852464728818,FALSE,TRUE,FALSE,NA
13.9,0.662570377501363,0.674168031111829,0.36546086519656,0.572688309637861,0.765977319487842,0.891892399353644,FALSE,TRUE,FALSE,NA
14,0.660307162357307,0.671815148669755,0.361042053902675,0.569637770459277,0.764802661540016,0.89199949157955,FALSE,TRUE,FALSE,NA
0.5,0.88951816963751,0.890326390369603,0.853256039149846,0.878769499176715,0.901297622509596,0.919991027727073,TRUE,FALSE,TRUE,NA
0.6,0.88842513499387,0.889332937422188,0.851143100613341,0.877322333066175,0.900486405038904,0.919751860278955,TRUE,FALSE,TRUE,NA
0.7,0.887312659860446,0.888207779953772,0.848918635567243,0.875889808853291,0.899751700550095,0.919515445238818,TRUE,FALSE,TRUE,NA
0.8,0.886180534756973,0.887239858827954,0.846336380808795,0.874479450582244,0.899036278942288,0.919268016595284,TRUE,FALSE,TRUE,NA
0.9,0.885028554503846,0.886194076866628,0.84395040385706,0.87296292730896,0.898333251788918,0.919201206296602,TRUE,FALSE,TRUE,NA
1,0.883856518704294,0.8851912881033,0.840528615446016,0.871401832860388,0.897687219747066,0.919216176059581,TRUE,FALSE,TRUE,NA
1.1,0.882664232242786,0.884140323303649,0.83757241736589,0.869793225401785,0.897184725161906,0.919156669612547,TRUE,FALSE,TRUE,NA
1.2,0.881451505798602,0.882955018033421,0.833917182319559,0.868205267004486,0.896626147834547,0.919191280413033,TRUE,FALSE,TRUE,NA
1.3,0.880218156373319,0.881850673564563,0.830741963820852,0.866431021528298,0.896078356697438,0.919232445003256,TRUE,FALSE,TRUE,NA
1.4,0.878964007830713,0.880744027926927,0.82701731629862,0.864631024927539,0.895599625371393,0.91936507792026,TRUE,FALSE,TRUE,NA
1.5,0.877688891447402,0.879646318208802,0.822961673663797,0.862744773419393,0.895215315748211,0.91949693267852,TRUE,FALSE,TRUE,NA
1.6,0.876392646472317,0.87847426417067,0.819234437202963,0.860947487199866,0.89472622182781,0.919688612594862,TRUE,FALSE,TRUE,NA
1.7,0.875075120692886,0.877273742645148,0.815247800480845,0.859032878198619,0.894242713951412,0.919910011636285,TRUE,FALSE,TRUE,NA
1.8,0.873736171005575,0.876142172335563,0.810838585411061,0.856928450460299,0.893841932867849,0.920323151704835,TRUE,FALSE,TRUE,NA
1.9,0.872375663988265,0.874983251506066,0.80630562253785,0.854985649653012,0.893287624938505,0.920742739318241,TRUE,FALSE,TRUE,NA
2,0.870993476471719,0.873833903925904,0.801777103168228,0.852808208100993,0.892779380384118,0.921235372652875,TRUE,FALSE,TRUE,NA
2.1,0.869589496107212,0.872713470894985,0.79719454762349,0.85067451960959,0.892315789034251,0.921857716323153,TRUE,FALSE,TRUE,NA
2.2,0.868163621927277,0.871540854421264,0.792222696153819,0.848554759341325,0.891945444538214,0.922108328569152,TRUE,FALSE,TRUE,NA
2.3,0.866715764896332,0.870375679696088,0.787639468927086,0.846240528430802,0.891573886122373,0.922489346699196,TRUE,FALSE,TRUE,NA
2.4,0.865245848447893,0.869124365834888,0.78252842391216,0.84395932824747,0.891196482019442,0.922851048151882,TRUE,FALSE,TRUE,NA
2.5,0.863753809004993,0.867904626119447,0.776922764719004,0.84166395838365,0.89072161138042,0.923314321797904,TRUE,FALSE,TRUE,NA
2.6,0.862239596480371,0.866800640987661,0.771476144140272,0.839389603110098,0.890366863375966,0.923972140372273,TRUE,FALSE,TRUE,NA
2.7,0.860703174753048,0.865660691210012,0.765593732520042,0.837024912703329,0.88989803143351,0.92445925620353,TRUE,FALSE,TRUE,NA
2.8,0.859144522117901,0.864470417483971,0.759615818902558,0.834675245466821,0.889398711700425,0.925200174546414,TRUE,FALSE,TRUE,NA
2.9,0.857563631704974,0.863302517210293,0.753493399637257,0.832337277879351,0.889015976293249,0.925704090076819,TRUE,FALSE,TRUE,NA
3,0.855960511865392,0.862032963382511,0.747415030458851,0.829962478535004,0.888652294818723,0.926523309389074,TRUE,FALSE,TRUE,NA
3.1,0.854335186520899,0.860799835705399,0.741216282494281,0.827476521432623,0.888276409405046,0.927090874509389,TRUE,FALSE,TRUE,NA
3.2,0.852687695474305,0.859632809315398,0.73531342982244,0.824759979467008,0.88794546907505,0.927829567910218,TRUE,FALSE,TRUE,NA
3.3,0.851018094678329,0.858363536168206,0.729559259902819,0.822096212081355,0.88755104261354,0.928490388236192,TRUE,FALSE,TRUE,NA
3.4,0.849326456460671,0.85719113136173,0.723396850374442,0.819573148787887,0.887168193402804,0.929313356763382,TRUE,FALSE,TRUE,NA
3.5,0.847612869703433,0.855891070498757,0.716916046024878,0.817006688152487,0.886770820507211,0.930040716998279,TRUE,FALSE,TRUE,NA
3.6,0.845877439975364,0.854660743976624,0.710110493125326,0.814462314884393,0.886392597389486,0.930593350910571,TRUE,FALSE,TRUE,NA
3.7,0.844120289615794,0.85345130612239,0.703277982014673,0.811911259484308,0.886028364609133,0.931476497910355,TRUE,FALSE,TRUE,NA
3.8,0.842341557769453,0.852145034673882,0.69624400519519,0.809234444315444,0.885671604727496,0.932074972281132,TRUE,FALSE,TRUE,NA
3.9,0.840541400371813,0.850779272467494,0.689282543230092,0.806516155387438,0.885224166581561,0.932750181571137,TRUE,FALSE,TRUE,NA
4,0.838719990084928,0.849402294608185,0.682109216277267,0.80371592159628,0.884860148834856,0.933484897941113,TRUE,FALSE,TRUE,NA
4.1,0.836877516184147,0.847932480461557,0.674669023763559,0.800969663736627,0.884608928626735,0.93408972281927,TRUE,FALSE,TRUE,NA
4.2,0.835014184396442,0.84668470439159,0.667773804909752,0.798058898921737,0.884241295602765,0.93475798887277,TRUE,FALSE,TRUE,NA
4.3,0.833130216691426,0.845312105472695,0.660869351428982,0.795059042572433,0.883917938314967,0.935462134520561,TRUE,FALSE,TRUE,NA
4.4,0.831225851026463,0.843838861354911,0.653629422914224,0.792119750532664,0.883554880746198,0.936128512731659,TRUE,FALSE,TRUE,NA
4.5,0.829301341047585,0.842501869346558,0.646167724650912,0.789118088688115,0.883296396448252,0.936557056249391,TRUE,FALSE,TRUE,NA
4.6,0.827356955748185,0.840998723214505,0.638366647830815,0.786131655886413,0.883029656951616,0.937252479270137,TRUE,FALSE,TRUE,NA
4.7,0.825392979087685,0.839589180010037,0.630740706581063,0.783245468139549,0.882690829220985,0.937877025498426,TRUE,FALSE,TRUE,NA
4.8,0.823409709572604,0.838210617265721,0.622456711360142,0.780226276778634,0.882451603113084,0.938306203106442,TRUE,FALSE,TRUE,NA
4.9,0.821407459802611,0.836848082374494,0.615080235258899,0.777213206238824,0.882022872194177,0.938899878069867,TRUE,FALSE,TRUE,NA
5,0.819386555984275,0.83535604044902,0.607065585398872,0.77419932987114,0.881685029837729,0.939496843770224,TRUE,FALSE,TRUE,NA
5.1,0.817347337415345,0.83405968815097,0.598079926466282,0.770872360644708,0.881299005322041,0.940006195351641,TRUE,FALSE,TRUE,NA
5.2,0.815290155942462,0.832599343587674,0.590081151750249,0.767506849555161,0.881005056881914,0.940563764565439,TRUE,FALSE,TRUE,NA
5.3,0.813215375395236,0.83111719769179,0.583179598340037,0.764206577763112,0.880613443554699,0.941117967710033,TRUE,FALSE,TRUE,NA
5.4,0.811123370999658,0.829743396229301,0.575733494996261,0.760805894273192,0.88027884161,0.941758186298576,TRUE,FALSE,TRUE,NA
5.5,0.809014528773776,0.828245617034139,0.567307980771747,0.757716288605102,0.879915931724873,0.942417749228155,TRUE,FALSE,TRUE,NA
5.6,0.806889244908555,0.826681427245818,0.559607997838713,0.754474181319047,0.879649704161858,0.942946123083528,TRUE,FALSE,TRUE,NA
5.7,0.80474792513677,0.825087448643835,0.55124924192998,0.751229465501261,0.879226599156648,0.943632435722384,TRUE,FALSE,TRUE,NA
5.8,0.802590984092706,0.823653716700845,0.543166836136886,0.747989725014319,0.878863655788294,0.94416451541489,TRUE,FALSE,TRUE,NA
5.9,0.800418844665344,0.822020298405817,0.535051687344497,0.744870203404576,0.878468653560528,0.944765633771363,TRUE,FALSE,TRUE,NA
6,0.798231937347615,0.820359902177526,0.527036736604395,0.741207619484802,0.878015392558928,0.945311310387072,TRUE,FALSE,TRUE,NA
6.1,0.796030699584166,0.818746024586379,0.518451244570171,0.737926001055171,0.877722135957957,0.945798663508496,TRUE,FALSE,TRUE,NA
6.2,0.793815575119982,0.817106434590444,0.510471866871767,0.734481311080432,0.877295023711812,0.946285045932604,TRUE,FALSE,TRUE,NA
6.3,0.791587013352027,0.815449319544585,0.502270024099187,0.730908597704462,0.876894546907612,0.946783518307559,TRUE,FALSE,TRUE,NA
6.4,0.789345468685986,0.814059135801611,0.494380329687183,0.727517466246727,0.876490095535806,0.947275795994407,TRUE,FALSE,TRUE,NA
6.5,0.787091399899986,0.812366135693258,0.486248327438059,0.724004932447346,0.876196446413396,0.94782264932666,TRUE,FALSE,TRUE,NA
6.6,0.784825269517063,0.810696856896378,0.477374771413308,0.720506182892327,0.875899948663279,0.948407451610102,TRUE,FALSE,TRUE,NA
6.7,0.782547543187992,0.809102951741958,0.469017540301793,0.717022789487241,0.875603590449498,0.948855285422793,TRUE,FALSE,TRUE,NA
