"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","testName"
0.5,0.886950580105918,0.887909323494232,0.850694194480567,0.876932533410646,0.898403978323627,0.917356543243828,TRUE,FALSE,FALSE,NA
0.6,0.884278575417376,0.885298086739083,0.847075789752619,0.874007795370215,0.896019769218154,0.915688689304705,TRUE,FALSE,FALSE,NA
0.7,0.881546302031025,0.882595150553794,0.843185924111503,0.870934109208939,0.893672210753277,0.913821972136017,TRUE,FALSE,FALSE,NA
0.8,0.878752854978387,0.87993496779835,0.83891347369099,0.867637142819928,0.891326992141028,0.912014314002472,TRUE,FALSE,FALSE,NA
0.9,0.875897349098112,0.877173768650946,0.834899685152879,0.864426112157144,0.888968567528904,0.910309116969591,TRUE,FALSE,FALSE,NA
1,0.872978921635759,0.874326758949706,0.830631109900006,0.861023513716482,0.886527877464322,0.908369493145545,TRUE,FALSE,FALSE,NA
1.1,0.869996734940092,0.871478361430305,0.825585725262724,0.857499285654276,0.884039398961132,0.906700478355863,TRUE,FALSE,FALSE,NA
1.2,0.86694997925053,0.868469220059347,0.820498034760322,0.85385675645749,0.881711160565236,0.905151168686035,TRUE,FALSE,FALSE,NA
1.3,0.863837875569246,0.865474900346094,0.815717741432111,0.850174942450654,0.879243434131697,0.903415752265185,TRUE,FALSE,FALSE,NA
1.4,0.860659678610283,0.862412439735013,0.810605531323434,0.846420183131041,0.876787759818949,0.901917147531524,TRUE,FALSE,FALSE,NA
1.5,0.857414679816835,0.859313463641081,0.805091970064629,0.842530544980102,0.874198233876389,0.900453676865276,TRUE,FALSE,FALSE,NA
1.6,0.854102210436605,0.856100150461921,0.799368914813675,0.838638150089912,0.871596655838913,0.898944367139113,TRUE,FALSE,FALSE,NA
1.7,0.85072164464392,0.852811215916798,0.79347547951713,0.834676874482519,0.869061227468224,0.897062593367091,TRUE,FALSE,FALSE,NA
1.8,0.847272402696008,0.849467517678502,0.787540051137457,0.830550730791627,0.866481038999457,0.895763954641278,TRUE,FALSE,FALSE,NA
1.9,0.843753954109629,0.846095017817293,0.781154712229256,0.826260935691047,0.863801768870063,0.894300667139668,TRUE,FALSE,FALSE,NA
2,0.840165820843029,0.842658434334047,0.774505331070256,0.821897337314714,0.861129034914622,0.892924749415092,TRUE,FALSE,FALSE,NA
2.1,0.836507580467066,0.839127153771551,0.767281221400179,0.817352244823602,0.858515727975286,0.891565556654684,TRUE,FALSE,FALSE,NA
2.2,0.832778869308247,0.835665933188101,0.759845996435872,0.812673245198613,0.855748069443782,0.890310130429932,TRUE,FALSE,FALSE,NA
2.3,0.828979385545499,0.832042775976658,0.752072855581847,0.808084594345441,0.852939619841155,0.888868115521429,TRUE,FALSE,FALSE,NA
2.4,0.825108892241573,0.828409629289674,0.744453720911556,0.803493079376018,0.850089156611914,0.887713190498998,TRUE,FALSE,FALSE,NA
2.5,0.821167220289363,0.824687356817257,0.736880453999417,0.798695461057793,0.847179944880183,0.886633082279649,TRUE,FALSE,FALSE,NA
2.6,0.817154271252796,0.820750791893822,0.729013894666611,0.793669740332493,0.844180323237023,0.885323256809102,TRUE,FALSE,FALSE,NA
2.7,0.813070020081669,0.816855911926932,0.720996244016973,0.788451330740098,0.841232988732684,0.88432789691747,TRUE,FALSE,FALSE,NA
2.8,0.808914517679615,0.812949159048196,0.713207563753269,0.783269974625786,0.838319011301412,0.883126162083966,TRUE,FALSE,FALSE,NA
2.9,0.804687893304487,0.808845322450883,0.704803245687144,0.777966342578782,0.835294242285673,0.881993871339754,TRUE,FALSE,FALSE,NA
3,0.800390356780756,0.804673517952661,0.696213252102566,0.77269296063685,0.832310244195629,0.88080100386525,TRUE,FALSE,FALSE,NA
3.1,0.796022200504074,0.800685019019088,0.687615077457632,0.767195872878405,0.829236145234667,0.8791387079224,TRUE,FALSE,FALSE,NA
3.2,0.791583801218972,0.796414746643383,0.678813523928528,0.761539943888814,0.826303758861744,0.877816990463345,TRUE,FALSE,FALSE,NA
3.3,0.78707562155171,0.792215062023057,0.669784989834748,0.755780733108869,0.823134027892198,0.876685388281437,TRUE,FALSE,FALSE,NA
3.4,0.782498211281644,0.78796082095241,0.660374536266321,0.749987917804206,0.819803345514726,0.875512133106727,TRUE,FALSE,FALSE,NA
3.5,0.777852208335956,0.783445635045562,0.650798856053056,0.744379789057423,0.816598686774683,0.874405187186817,TRUE,FALSE,FALSE,NA
3.6,0.773138339494434,0.778836770945129,0.641192474074837,0.738422306547577,0.81334433806912,0.873192018509737,TRUE,FALSE,FALSE,NA
3.7,0.768357420792898,0.774352162309966,0.631559689637604,0.732463709494085,0.810087460716065,0.871568476024256,TRUE,FALSE,FALSE,NA
3.8,0.763510357616059,0.769806362591041,0.621320078165992,0.726223890065225,0.806848195620838,0.870568840028714,TRUE,FALSE,FALSE,NA
3.9,0.758598144472874,0.765143763593503,0.611515809510818,0.719968967444713,0.803526461304414,0.869404249706458,TRUE,FALSE,FALSE,NA
4,0.753621864449872,0.760207912557784,0.60136572215176,0.713605222400913,0.800080178350474,0.868087010551812,TRUE,FALSE,FALSE,NA
4.1,0.748582688340442,0.75525004788627,0.591496076632849,0.707164247168016,0.796625641362597,0.866951602744313,TRUE,FALSE,FALSE,NA
4.2,0.743481873450609,0.750508171457123,0.581276925353788,0.700663237487497,0.79325248373158,0.86567080396122,TRUE,FALSE,FALSE,NA
4.3,0.738320762084353,0.745619000393906,0.570409459707489,0.694044202185153,0.789827272385505,0.864550420794091,TRUE,FALSE,FALSE,NA
4.4,0.733100779714088,0.740555883439491,0.560242023154431,0.687342915937652,0.786523504189155,0.863671611377119,TRUE,FALSE,FALSE,NA
4.5,0.727823432844342,0.735506871258353,0.549670048763968,0.680695895616947,0.782888818781201,0.862491522519546,TRUE,FALSE,FALSE,NA
4.6,0.722490306579036,0.730249465030514,0.538911696197349,0.673716119831913,0.779357935769919,0.861294836083488,TRUE,FALSE,FALSE,NA
4.7,0.717103061905006,0.725127589704297,0.528810899931409,0.666745955183436,0.775625596879329,0.860159520178363,TRUE,FALSE,FALSE,NA
4.8,0.711663432706428,0.719779247251917,0.51830253752978,0.659698577088504,0.771884490459194,0.858839584226904,TRUE,FALSE,FALSE,NA
4.9,0.706173222526721,0.714394663877816,0.507743329828144,0.652397659470926,0.768056644487221,0.857664247023132,TRUE,FALSE,FALSE,NA
5,0.700634301096131,0.708924448535864,0.497751133084879,0.645297427559443,0.764224580504751,0.856562712329973,TRUE,FALSE,FALSE,NA
5.1,0.695048600644656,0.703531932906681,0.488048607989142,0.638211601924958,0.760339865390015,0.855286338730714,TRUE,FALSE,FALSE,NA
5.2,0.689418112021176,0.698213694319478,0.477446591188284,0.631007741044311,0.756588235732305,0.854128042656779,TRUE,FALSE,FALSE,NA
5.3,0.6837448806406,0.692736053795606,0.466862550738525,0.623732953718494,0.752563630514338,0.852884675579409,TRUE,FALSE,FALSE,NA
5.4,0.678031002281574,0.687147318339981,0.456026016549922,0.616395173575059,0.748504430293185,0.851529207715565,TRUE,FALSE,FALSE,NA
5.5,0.67227861875777,0.681520701821803,0.445246390257591,0.60894873993635,0.744730796791312,0.850270394660016,TRUE,FALSE,FALSE,NA
5.6,0.666489913485992,0.675791343238831,0.434467396906787,0.601395623346237,0.740789025693712,0.849012624780577,TRUE,FALSE,FALSE,NA
5.7,0.660667106974387,0.670020524359735,0.42414080741389,0.593781728482279,0.736707085644512,0.847735706621587,TRUE,FALSE,FALSE,NA
5.8,0.654812452253817,0.664076747747113,0.413891013753893,0.585773450311602,0.732565473803326,0.846553107432289,TRUE,FALSE,FALSE,NA
5.9,0.648928230275069,0.658226508629343,0.403907005047053,0.578345292902438,0.728468065842354,0.845389623616119,TRUE,FALSE,FALSE,NA
6,0.643016745293983,0.652185091252903,0.393646498826751,0.57063484926473,0.724249687478644,0.844085275412209,TRUE,FALSE,FALSE,NA
6.1,0.637080320265854,0.646209235622292,0.38278385496472,0.563071650162083,0.720091287545555,0.8429426205024,TRUE,FALSE,FALSE,NA
6.2,0.631121292269565,0.640184675471309,0.372856280555249,0.555436977794621,0.715792043777506,0.841808271038161,TRUE,FALSE,FALSE,NA
6.3,0.625142007980886,0.634011728698516,0.362801767691232,0.547644369307255,0.711546201349063,0.840369951916522,TRUE,FALSE,FALSE,NA
6.4,0.619144819213274,0.627877871630883,0.353314860553726,0.53979202947614,0.707244812804099,0.839214705760873,TRUE,FALSE,FALSE,NA
6.5,0.613132078543302,0.621809908074309,0.343734232866086,0.532060528574446,0.702807085055931,0.838002761864045,TRUE,FALSE,FALSE,NA
6.6,0.60710613503656,0.615522552021671,0.334252163034402,0.524017931051495,0.698492778862695,0.836889056442896,TRUE,FALSE,FALSE,NA
6.7,0.601069330088564,0.609549059670519,0.325060204618311,0.516003090185759,0.694178836891845,0.835675180003585,TRUE,FALSE,FALSE,NA
6.8,0.595023993393868,0.603266291546799,0.31573865823841,0.508273888425681,0.689771030967794,0.834253957581199,TRUE,FALSE,FALSE,NA
6.9,0.588972439055174,0.597108732242106,0.306538157776396,0.500319654629787,0.685215385606066,0.832986810779976,TRUE,FALSE,FALSE,NA
7,0.582916961842904,0.590579505230555,0.297474018567424,0.492591300884646,0.680856422848623,0.831648996006131,TRUE,FALSE,FALSE,NA
7.1,0.576859833614314,0.584375983687565,0.288665482323506,0.484848838051122,0.676145589306387,0.830310746595462,TRUE,FALSE,FALSE,NA
7.2,0.570803299899901,0.578099190198378,0.279873611946866,0.476802575271741,0.671608179503254,0.828823770758596,TRUE,FALSE,FALSE,NA
7.3,0.56474957666355,0.571714714596247,0.270838333429206,0.468921985377265,0.666866252475275,0.827282492013186,TRUE,FALSE,FALSE,NA
7.4,0.558700847241622,0.565250451117453,0.262318828825446,0.460913906741623,0.662284368981032,0.825992225830528,TRUE,FALSE,FALSE,NA
7.5,0.552659259464942,0.558542275220122,0.254201486854493,0.453322936229638,0.657726212760979,0.824666366161721,TRUE,FALSE,FALSE,NA
7.6,0.546626922966533,0.551826180751996,0.246113690772542,0.445646659484902,0.65310671570995,0.823466832948828,TRUE,FALSE,FALSE,NA
7.7,0.540605906676793,0.545341414701986,0.238071477542536,0.437819699226742,0.648354453526129,0.821602818398287,TRUE,FALSE,FALSE,NA
7.8,0.534598236506847,0.538922509934022,0.230330779264952,0.429938104358803,0.64333272348201,0.820258452859713,TRUE,FALSE,FALSE,NA
7.9,0.52860589321978,0.532176910822284,0.222897332302984,0.422243404145902,0.638418336093881,0.819010233231103,TRUE,FALSE,FALSE,NA
8,0.522630810488614,0.525629309810955,0.215631128157483,0.414535249060263,0.633537205233916,0.817701242549494,TRUE,FALSE,FALSE,NA
8.1,0.516674873139046,0.519189641697012,0.208199586724785,0.406648372018897,0.628711368536495,0.816561116570601,TRUE,FALSE,FALSE,NA
8.2,0.510739915574211,0.51253467913897,0.201138884371413,0.399054367161283,0.623610390387545,0.815090875653949,TRUE,FALSE,FALSE,NA
8.3,0.504827720378075,0.505836638743837,0.194438205819559,0.391506173995451,0.618711690905744,0.813628440277929,TRUE,FALSE,FALSE,NA
8.4,0.498940017093428,0.499252448929784,0.187870015365252,0.384021232035452,0.613838307719487,0.8121227491074,TRUE,FALSE,FALSE,NA
8.5,0.493078481169925,0.492697121861883,0.181370773399251,0.37666207630831,0.608985312311111,0.810608369391911,TRUE,FALSE,FALSE,NA
8.6,0.487244733077135,0.486103723890106,0.175049753268958,0.369120531127844,0.603941452284008,0.809533762399042,TRUE,FALSE,FALSE,NA
8.7,0.481440337577158,0.47937551418618,0.169026321415518,0.361785159925642,0.59872070367047,0.808131969608502,TRUE,FALSE,FALSE,NA
8.8,0.475666803150996,0.472871483321937,0.163358166175693,0.354471566318064,0.593638864635575,0.80628350472941,TRUE,FALSE,FALSE,NA
8.9,0.469925581572616,0.466140872154606,0.157287227441113,0.347155505676342,0.588539640252125,0.804786881296131,TRUE,FALSE,FALSE,NA
9,0.464218067624348,0.459599984684189,0.151469103599767,0.340151657864126,0.583270864280287,0.802916744348808,TRUE,FALSE,FALSE,NA
9.1,0.458545598947131,0.453003822502889,0.145995389067937,0.332929313201308,0.578306731787586,0.801258097969574,TRUE,FALSE,FALSE,NA
9.2,0.452909456018945,0.446568257913017,0.140689468262591,0.325874983797574,0.573260725588603,0.799450957115771,TRUE,FALSE,FALSE,NA
9.3,0.447310862254694,0.440406915340877,0.135876274572074,0.318820019044053,0.568468615017029,0.797909934481927,TRUE,FALSE,FALSE,NA
9.4,0.441750984220757,0.433709095420108,0.130785885466022,0.312018930180829,0.563308824135285,0.796360048447721,TRUE,FALSE,FALSE,NA
9.5,0.436230931957399,0.427273415851235,0.125877781663995,0.305138828637242,0.558157250656979,0.794801330216261,TRUE,FALSE,FALSE,NA
9.6,0.43075175940227,0.421000911328728,0.121096469609092,0.298567498083521,0.552948975621152,0.793234759019901,TRUE,FALSE,FALSE,NA
9.7,0.425314464908275,0.414584575146093,0.116572374251389,0.291871999794524,0.547681866360377,0.791680061720323,TRUE,FALSE,FALSE,NA
9.8,0.419919991849178,0.408348168638047,0.112123232306222,0.285513912655602,0.542420873182611,0.790290291153044,TRUE,FALSE,FALSE,NA
9.9,0.414569229306414,0.401969006636609,0.107920476505411,0.278947503757581,0.537153240155731,0.788886974572427,TRUE,FALSE,FALSE,NA
10,0.409263012830715,0.395575902719733,0.103830777339895,0.272672634449783,0.531874572400916,0.787491271104768,TRUE,FALSE,FALSE,NA
10.1,0.404002125272313,0.389289166463036,0.0999055124520919,0.26625644003036,0.52660872598739,0.785901163660509,TRUE,FALSE,FALSE,NA
10.2,0.39878729767365,0.383009449714441,0.0961709956608924,0.260215123692929,0.521415070736949,0.784380223657477,TRUE,FALSE,FALSE,NA
10.3,0.3936192102187,0.37693338134632,0.0925181839500112,0.25416922968698,0.516419523764713,0.783224444377542,TRUE,FALSE,FALSE,NA
10.4,0.38849849323322,0.370934160733115,0.088859636298665,0.248207506332498,0.511202802423982,0.781885542905935,TRUE,FALSE,FALSE,NA
10.5,0.383425728230447,0.364789801134567,0.0853729163952779,0.242325737097052,0.505921592751709,0.7803550569293,TRUE,FALSE,FALSE,NA
10.6,0.378401448996964,0.358633108049386,0.0820786977687701,0.236546213796109,0.500735434496334,0.778909697695985,TRUE,FALSE,FALSE,NA
10.7,0.373426142713688,0.352439852522504,0.0788603973758945,0.230780759573044,0.495575560380929,0.777605171324825,TRUE,FALSE,FALSE,NA
10.8,0.368500251107167,0.346550513838082,0.0756611290735597,0.225245661143499,0.490539148714372,0.775995042137525,TRUE,FALSE,FALSE,NA
10.9,0.363624171626566,0.340568752470198,0.0726509934099714,0.219634387350776,0.485461666776849,0.774432976956395,TRUE,FALSE,FALSE,NA
11,0.358798258642005,0.334893250860618,0.0698837001544725,0.214222412407514,0.48033586993902,0.773082597557964,TRUE,FALSE,FALSE,NA
11.1,0.354022824660081,0.329082404379362,0.0670710048303976,0.209000915827328,0.475073652598658,0.77181681688335,TRUE,FALSE,FALSE,NA
11.2,0.349298141552688,0.32332898575292,0.0643619590884584,0.203786245287628,0.469969269694467,0.77009491533672,TRUE,FALSE,FALSE,NA
11.3,0.344624441795437,0.317623253805794,0.061688337458481,0.198698054814089,0.464853843376495,0.768602060213303,TRUE,FALSE,FALSE,NA
11.4,0.340001919712221,0.311983337256645,0.0591370117160354,0.193660503357152,0.459724400294753,0.76710244304351,TRUE,FALSE,FALSE,NA
11.5,0.335430732722678,0.306266531846699,0.0567712234062566,0.188691440334334,0.454526897628115,0.765596071207455,TRUE,FALSE,FALSE,NA
11.6,0.330911002589536,0.300695831737413,0.0544981161847088,0.184005946201334,0.449244720688409,0.764082102505568,TRUE,FALSE,FALSE,NA
11.7,0.326442816662998,0.295257392484983,0.052226700990121,0.179293190911296,0.444208540315175,0.762554701596009,TRUE,FALSE,FALSE,NA
11.8,0.322026229119582,0.289877206505062,0.0500762967547135,0.174731887321708,0.439021471349468,0.760746721940456,TRUE,FALSE,FALSE,NA
11.9,0.317661262192967,0.284464636331678,0.0479929449113074,0.170319528576861,0.433918210310825,0.758886340970249,TRUE,FALSE,FALSE,NA
12,0.313347907394639,0.279169289310562,0.0459932648374183,0.165933342447169,0.428809124560292,0.757363581275882,TRUE,FALSE,FALSE,NA
12.1,0.309086126722278,0.273928171035237,0.0441120113750608,0.161471392793422,0.423606358020189,0.755541749379498,TRUE,FALSE,FALSE,NA
12.2,0.304875853854031,0.268885552840089,0.0423664556214903,0.15721900806797,0.418604324749104,0.75376253231574,TRUE,FALSE,FALSE,NA
12.3,0.300716995326958,0.263823754975294,0.040668303079255,0.153099905889966,0.413385180614739,0.752212805996343,TRUE,FALSE,FALSE,NA
12.4,0.296609431698121,0.258731354654916,0.0390441756758696,0.1489020154448,0.408418950966812,0.750611519742791,TRUE,FALSE,FALSE,NA
12.5,0.292553018686932,0.253920361434686,0.0374582246795978,0.144825636307129,0.403396460579507,0.749102887019437,TRUE,FALSE,FALSE,NA
12.6,0.288547588297532,0.248950132301679,0.035903849751787,0.140848324457179,0.398426097413144,0.747537327784439,TRUE,FALSE,FALSE,NA
12.7,0.284592949920084,0.244073541544503,0.0344332451137111,0.137047334862304,0.393515686866281,0.745972149670519,TRUE,FALSE,FALSE,NA
12.8,0.280688891410042,0.239196615574306,0.0330255460350238,0.133226692731631,0.388409512629613,0.744390726580244,TRUE,FALSE,FALSE,NA
12.9,0.276835180144542,0.23443277622132,0.031678890342697,0.129664708752764,0.383589810116719,0.742808963616531,TRUE,FALSE,FALSE,NA
13,0.273031564055187,0.22972350510177,0.0303975361656164,0.126068400712805,0.378436668784687,0.741220814928155,TRUE,FALSE,FALSE,NA
13.1,0.269277772636646,0.225124144409434,0.0291658139136487,0.122566890481509,0.373493039634376,0.739309603649227,TRUE,FALSE,FALSE,NA
13.2,0.265573517930525,0.220537902955855,0.0279830242601596,0.119191299914791,0.368574369148711,0.737682023923508,TRUE,FALSE,FALSE,NA
13.3,0.26191849548413,0.216102673563887,0.0268465554230371,0.115920412877084,0.363687863342232,0.736260689325836,TRUE,FALSE,FALSE,NA
13.4,0.258312385283789,0.211715138411536,0.0257572754519218,0.112531465085586,0.358902068459699,0.734795307958856,TRUE,FALSE,FALSE,NA
13.5,0.254754852662513,0.207529522080994,0.0247072181669975,0.109479487119507,0.354234571332359,0.733178075320467,TRUE,FALSE,FALSE,NA
13.6,0.251245549181833,0.203283178775384,0.0236997403549564,0.106332849668527,0.349694126027417,0.731167957713665,TRUE,FALSE,FALSE,NA
13.7,0.247784113487745,0.199172459255352,0.0227325779106669,0.10335805565075,0.344958474818335,0.728943952533235,TRUE,FALSE,FALSE,NA
13.8,0.244370172140737,0.194953115269313,0.021804459290364,0.100401287434101,0.34028240475213,0.727267353468314,TRUE,FALSE,FALSE,NA
13.9,0.241003340419968,0.190941181476999,0.0209134227702342,0.097627571409336,0.335490347264768,0.725854688538062,TRUE,FALSE,FALSE,NA
14,0.23768322310169,0.186843497245153,0.0200498516822291,0.0949272105458118,0.331080913833364,0.72417253798065,TRUE,FALSE,FALSE,NA
0.5,0.902504250963321,0.903272494737838,0.872150505356441,0.893741782449569,0.912080367000485,0.928113776128553,FALSE,FALSE,TRUE,NA
0.6,0.903097341139954,0.903885129157217,0.872809471423034,0.894378640000252,0.912613574042571,0.928575010619465,FALSE,FALSE,TRUE,NA
0.7,0.903683914177308,0.9044788168935,0.873578294176587,0.894990795573686,0.913206879021663,0.929005410285584,FALSE,FALSE,TRUE,NA
0.8,0.904264019346488,0.905048239319478,0.8744420915889,0.895574028372254,0.913737525981534,0.929522175074093,FALSE,FALSE,TRUE,NA
0.9,0.904837706005595,0.905608998357788,0.874925326030579,0.896157430672751,0.914332218635223,0.930151750893181,FALSE,FALSE,TRUE,NA
1,0.905405023578341,0.906235112186521,0.875653224566117,0.896609151959499,0.914922009969042,0.930658207733452,FALSE,FALSE,TRUE,NA
1.1,0.905966021533396,0.906829408788799,0.876168805759222,0.897191019222201,0.915502958083541,0.931227541876483,FALSE,FALSE,TRUE,NA
1.2,0.906520749364462,0.907370587277847,0.876470843623948,0.897647291026103,0.916073683659325,0.931912485131943,FALSE,FALSE,TRUE,NA
1.3,0.907069256571066,0.907902826562431,0.877012565267833,0.898132678884647,0.916724297558202,0.932559113056533,FALSE,FALSE,TRUE,NA
1.4,0.907611592640065,0.908476590237391,0.877215555217613,0.898626388779345,0.917332260455212,0.933197862543842,FALSE,FALSE,TRUE,NA
1.5,0.908147807027858,0.909081709517874,0.87750538905027,0.899153634506414,0.917968458722427,0.933887433159694,FALSE,FALSE,TRUE,NA
1.6,0.90867794914329,0.909620265435625,0.877640813811616,0.899652885941722,0.918564508473851,0.934491206562476,FALSE,FALSE,TRUE,NA
1.7,0.909202068331236,0.910191740660762,0.877544008508797,0.900111131748714,0.919225886977294,0.935143370805136,FALSE,FALSE,TRUE,NA
1.8,0.909720213856866,0.91078028538527,0.877719747079714,0.900559416244977,0.919935372488898,0.935786004217463,FALSE,FALSE,TRUE,NA
1.9,0.910232434890569,0.911309028098175,0.877744274179337,0.901028323783806,0.92065685533002,0.936594098097861,FALSE,FALSE,TRUE,NA
2,0.910738780493522,0.911872294831345,0.877861881732201,0.901409203186621,0.92131348888882,0.937384803025982,FALSE,FALSE,TRUE,NA
2.1,0.911239299603906,0.912409421203983,0.877798231480279,0.901766571532794,0.921970299229286,0.938091824569235,FALSE,FALSE,TRUE,NA
2.2,0.911734041023746,0.912956923354212,0.87789129466577,0.902106194773672,0.922642813572224,0.938904930841056,FALSE,FALSE,TRUE,NA
2.3,0.912223053406356,0.913532110778382,0.87766215640865,0.902484804017224,0.923287907535653,0.939651574120265,FALSE,FALSE,TRUE,NA
2.4,0.912706385244392,0.914083689694988,0.877571120443596,0.902842224511905,0.923968476245903,0.940513560363264,FALSE,FALSE,TRUE,NA
2.5,0.913184084858491,0.914645478587751,0.877235710222707,0.903203692802339,0.924656798606075,0.941331578963493,FALSE,FALSE,TRUE,NA
2.6,0.913656200386474,0.915164873514063,0.876975558183873,0.903548919768356,0.925303086188647,0.942135225758296,FALSE,FALSE,TRUE,NA
2.7,0.914122779773118,0.915656367304694,0.876621896277138,0.903917840757743,0.925978740019864,0.94296628735532,FALSE,FALSE,TRUE,NA
2.8,0.914583870760467,0.91616280486533,0.876324578390109,0.90423010999509,0.926650073029118,0.943817025747734,FALSE,FALSE,TRUE,NA
2.9,0.915039520878672,0.916700852211585,0.87574248295324,0.904566084468087,0.927319671269577,0.944555322353193,FALSE,FALSE,TRUE,NA
3,0.915489777437353,0.917285280550515,0.875259964198449,0.904863241551414,0.92799730245387,0.945353202071389,FALSE,FALSE,TRUE,NA
3.1,0.915934687517457,0.917786915388206,0.87476409737847,0.905166592978121,0.928666965074281,0.946043117299189,FALSE,FALSE,TRUE,NA
3.2,0.916374297963606,0.91830156229073,0.874382392080826,0.905432466937777,0.929347211204147,0.946898422315359,FALSE,FALSE,TRUE,NA
3.3,0.916808655376918,0.91889652578352,0.874159966575329,0.905725910106571,0.930030949850345,0.947631642689916,FALSE,FALSE,TRUE,NA
3.4,0.917237806108293,0.919468720342623,0.873540197201309,0.906048538951561,0.930712499064066,0.948379301850244,FALSE,FALSE,TRUE,NA
3.5,0.917661796252132,0.919950690579264,0.873009933917236,0.906239887697861,0.931358790098861,0.949159674719209,FALSE,FALSE,TRUE,NA
3.6,0.918080671640496,0.920466569978987,0.872523430837542,0.906526466255579,0.932039000242143,0.949915254210292,FALSE,FALSE,TRUE,NA
3.7,0.918494477837683,0.920971843162726,0.872071554182691,0.90685822844205,0.932677865113719,0.950710086118432,FALSE,FALSE,TRUE,NA
3.8,0.9189032601352,0.92146803076646,0.871756895832075,0.907175562530016,0.933306603050873,0.951424396902523,FALSE,FALSE,TRUE,NA
3.9,0.91930706354713,0.921935493532036,0.871160960422285,0.907466799851827,0.933899626532246,0.952158572960911,FALSE,FALSE,TRUE,NA
4,0.919705932805876,0.922429645204651,0.870683504786598,0.907793422708409,0.934573141651052,0.952958767719587,FALSE,FALSE,TRUE,NA
4.1,0.920099912358259,0.922905148675036,0.870289784816982,0.908006840612346,0.935226726004468,0.953812984032893,FALSE,FALSE,TRUE,NA
4.2,0.920489046361974,0.923433144432129,0.869723204786576,0.90825933969248,0.935887736661682,0.954522870884553,FALSE,FALSE,TRUE,NA
4.3,0.920873378682377,0.92388802101508,0.86925950214373,0.908570479227952,0.936534079545771,0.955270921205066,FALSE,FALSE,TRUE,NA
4.4,0.921252952889592,0.924350759089966,0.868713614622826,0.908909882794627,0.937168743680419,0.956004440246281,FALSE,FALSE,TRUE,NA
4.5,0.921627812255932,0.924812403250314,0.868150969360222,0.909216571661656,0.937780355820983,0.956730411640626,FALSE,FALSE,TRUE,NA
4.6,0.921997999753617,0.925324825872269,0.86763457073397,0.909463212063229,0.938359736227562,0.957420795282984,FALSE,FALSE,TRUE,NA
4.7,0.922363558052772,0.925838801007348,0.866775510202009,0.909751278335829,0.938986599640681,0.95816889387978,FALSE,FALSE,TRUE,NA
4.8,0.922724529519702,0.926274290818176,0.866075054567855,0.909962496530735,0.939584421546405,0.9589216854279,FALSE,FALSE,TRUE,NA
4.9,0.923080956215426,0.926743703149928,0.865261401784126,0.910180024176721,0.940206579549032,0.959681368323742,FALSE,FALSE,TRUE,NA
5,0.92343287989446,0.927229505340366,0.864434684757072,0.910398214785049,0.94076902388572,0.960427294040966,FALSE,FALSE,TRUE,NA
5.1,0.923780342003836,0.927753725894777,0.863819126308088,0.910615444299691,0.941342720618231,0.961091490776385,FALSE,FALSE,TRUE,NA
5.2,0.924123383682348,0.928225312961244,0.863139355312989,0.910843632617029,0.941970131834486,0.961760428562567,FALSE,FALSE,TRUE,NA
5.3,0.924462045760013,0.928685981885862,0.862521877681633,0.911124077388143,0.942582964169511,0.962394031475672,FALSE,FALSE,TRUE,NA
5.4,0.924796368757737,0.929097438371409,0.861799618697621,0.911349056651976,0.943171385890113,0.962997128089708,FALSE,FALSE,TRUE,NA
5.5,0.925126392887171,0.929539399483605,0.861096831405298,0.911551027794346,0.943745058812619,0.963607384663682,FALSE,FALSE,TRUE,NA
5.6,0.925452158050754,0.930031695363783,0.860506801481525,0.911808850020641,0.944299625600465,0.964221055083306,FALSE,FALSE,TRUE,NA
5.7,0.92577370384193,0.930507754933441,0.85991613837478,0.912058650772585,0.944903334543876,0.964852901426223,FALSE,FALSE,TRUE,NA
5.8,0.926091069545524,0.93096165519676,0.859312839742817,0.912293097263152,0.945488124146799,0.965470563748963,FALSE,FALSE,TRUE,NA
5.9,0.926404294138273,0.931463456155368,0.858596299121772,0.912482529417022,0.946062429357756,0.966037374334472,FALSE,FALSE,TRUE,NA
6,0.926713416289509,0.931864883498558,0.85784170285646,0.91265916157674,0.946612684948148,0.966631312658804,FALSE,FALSE,TRUE,NA
6.1,0.927018474361963,0.932332761716472,0.856898878302974,0.912868696928208,0.947172704644437,0.967250593523191,FALSE,FALSE,TRUE,NA
6.2,0.927319506412712,0.932806628229359,0.855944428979331,0.91310197125194,0.947729763636552,0.967877833064608,FALSE,FALSE,TRUE,NA
6.3,0.927616550194233,0.933170837892493,0.855178890892517,0.913345785549099,0.948270752792187,0.968441488975614,FALSE,FALSE,TRUE,NA
6.4,0.927909643155573,0.933620696467345,0.854512598713083,0.913574239783831,0.948820880655754,0.968999109639971,FALSE,FALSE,TRUE,NA
6.5,0.928198822443617,0.934093728251566,0.853696973086678,0.913771503249481,0.949342466965963,0.969617955886353,FALSE,FALSE,TRUE,NA
6.6,0.928484124904453,0.93449250308462,0.852864793622282,0.913981604133868,0.949872596550998,0.970114994887273,FALSE,FALSE,TRUE,NA
6.7,0.928765587084827,0.934928511471373,0.852090029671693,0.914225979916059,0.95039620751712,0.970640192993926,FALSE,FALSE,TRUE,NA
