"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","LFA","testName"
0.5,0.884256500122097,0.885574416733001,0.846356230040741,0.873630792738161,0.896181202813127,0.914906236593447,TRUE,FALSE,FALSE,FALSE,NA
0.6,0.88195471858877,0.883286148137192,0.843369839050746,0.870995105910378,0.894188277267677,0.913215239662173,TRUE,FALSE,FALSE,FALSE,NA
0.7,0.879608385812441,0.880931688853983,0.83996684279605,0.868350026831728,0.892239482099977,0.911808055112388,TRUE,FALSE,FALSE,FALSE,NA
0.8,0.87721692689267,0.878486257071872,0.836482418704742,0.865624815157818,0.890201298565779,0.910324299604258,TRUE,FALSE,FALSE,FALSE,NA
0.9,0.874779778587234,0.876127587775364,0.832759508404534,0.862800032859062,0.888194787407038,0.908821342900147,TRUE,FALSE,FALSE,FALSE,NA
1,0.872296390631222,0.873677693207584,0.828571121119212,0.859906485984611,0.886137880787253,0.907429060930598,TRUE,FALSE,FALSE,FALSE,NA
1.1,0.869766227099371,0.871218483690242,0.824946621208253,0.856923079556378,0.884005271577443,0.906107015754676,TRUE,FALSE,FALSE,FALSE,NA
1.2,0.867188767809468,0.868694514194458,0.820676579176747,0.853883784844274,0.881919702640759,0.904755690276647,TRUE,FALSE,FALSE,FALSE,NA
1.3,0.864563509764186,0.866004147247771,0.816485596678379,0.850691638336762,0.879986732366194,0.903409865805356,TRUE,FALSE,FALSE,FALSE,NA
1.4,0.861889968628325,0.863367235084133,0.81228441396844,0.847539990111048,0.877877449889779,0.902059859343729,TRUE,FALSE,FALSE,FALSE,NA
1.5,0.859167680237996,0.860724529334397,0.807553903933784,0.844386520724055,0.875710059157212,0.900849980207108,TRUE,FALSE,FALSE,FALSE,NA
1.6,0.856396202137794,0.858093428868149,0.802654313569361,0.841035592096678,0.873626444797061,0.89972038199095,TRUE,FALSE,FALSE,FALSE,NA
1.7,0.853575115141619,0.855354978498391,0.797714577820857,0.837762167056038,0.871464476229016,0.898499309670109,TRUE,FALSE,FALSE,FALSE,NA
1.8,0.850704024912266,0.852683370435191,0.792782117728876,0.834226001908822,0.869280914951806,0.897181748328656,TRUE,FALSE,FALSE,FALSE,NA
1.9,0.847782563554525,0.849824039419028,0.78749871993412,0.830616257913179,0.867054059236126,0.895893035722415,TRUE,FALSE,FALSE,FALSE,NA
2,0.844810391216009,0.846907971585368,0.78220556813406,0.827078908479912,0.864711929876747,0.894800230064524,TRUE,FALSE,FALSE,FALSE,NA
2.1,0.841787197689574,0.843923454562148,0.776606545871421,0.823372381629791,0.862486100265706,0.893785685760641,TRUE,FALSE,FALSE,FALSE,NA
2.2,0.838712704010695,0.840986979308391,0.770906570946032,0.819577610035118,0.860300745362501,0.89272700558465,TRUE,FALSE,FALSE,FALSE,NA
2.3,0.835586664042859,0.837948507515903,0.764588787979885,0.815828544350953,0.858090198460002,0.891700395925501,TRUE,FALSE,FALSE,FALSE,NA
2.4,0.832408866043619,0.834869215656601,0.758618851819051,0.81177008851382,0.855847676460807,0.890903552002815,TRUE,FALSE,FALSE,FALSE,NA
2.5,0.829179134203674,0.83163187977859,0.752186833887757,0.8078635154657,0.853655555241634,0.889595433748374,TRUE,FALSE,FALSE,FALSE,NA
2.6,0.825897330151063,0.828476197128468,0.745807564711366,0.803804310286691,0.851347585811071,0.888483174396491,TRUE,FALSE,FALSE,FALSE,NA
2.7,0.822563354412374,0.825232914158064,0.739328235575439,0.799686061277917,0.848990638713332,0.887487511386795,TRUE,FALSE,FALSE,FALSE,NA
2.8,0.819177147822668,0.821911596541446,0.732685631036799,0.795490580019741,0.846619280904132,0.886403772129882,TRUE,FALSE,FALSE,FALSE,NA
2.9,0.815738692875799,0.818733967967786,0.726126506319917,0.791142545875875,0.844245927740433,0.885392192600204,TRUE,FALSE,FALSE,FALSE,NA
3,0.812248015006753,0.815371527578675,0.719218063705549,0.786706864505606,0.841706057212613,0.884696129424356,TRUE,FALSE,FALSE,FALSE,NA
3.1,0.808705183797703,0.812053000670611,0.711784257539217,0.782193447886321,0.839372115837857,0.88384285030984,TRUE,FALSE,FALSE,FALSE,NA
3.2,0.805110314099637,0.808621475215151,0.703838425908447,0.777671144532328,0.836979554314181,0.882777505356956,TRUE,FALSE,FALSE,FALSE,NA
3.3,0.801463567061609,0.805112550518197,0.696908597152969,0.773005066510184,0.834550282273965,0.881906898580641,TRUE,FALSE,FALSE,FALSE,NA
3.4,0.797765151059994,0.801694814853826,0.689794461815438,0.768322228423153,0.831966643299263,0.881130236842574,TRUE,FALSE,FALSE,FALSE,NA
3.5,0.794015322520503,0.79816869101254,0.681543107144426,0.763635583099927,0.829460644370823,0.880173079183556,TRUE,FALSE,FALSE,FALSE,NA
3.6,0.790214386626167,0.794491091864643,0.673698923553802,0.758746250269025,0.826947240402563,0.879333575496134,TRUE,FALSE,FALSE,FALSE,NA
3.7,0.786362697905072,0.790822622617108,0.665929624025323,0.753974605189449,0.824353564263485,0.878352683190206,TRUE,FALSE,FALSE,FALSE,NA
3.8,0.782460660692198,0.787058512771977,0.65737963021346,0.749040089008734,0.821672456919019,0.877351508403318,TRUE,FALSE,FALSE,FALSE,NA
3.9,0.778508729460439,0.783350545042215,0.648552188187174,0.743915431631955,0.81899018527346,0.876474214506984,TRUE,FALSE,FALSE,FALSE,NA
4,0.774507409016579,0.779478297288417,0.640256067315641,0.73882354725098,0.816333551576539,0.875397605617959,TRUE,FALSE,FALSE,FALSE,NA
4.1,0.770457254558816,0.775671175871485,0.631950402054956,0.733557348558672,0.813691583331087,0.874394610670676,TRUE,FALSE,FALSE,FALSE,NA
4.2,0.766358871593251,0.771762877594827,0.623843787460517,0.728235660708669,0.811089427457907,0.873464181415151,TRUE,FALSE,FALSE,FALSE,NA
4.3,0.762212915707601,0.767910815216784,0.615547074664198,0.722941103824615,0.808414317219832,0.872784166401787,TRUE,FALSE,FALSE,FALSE,NA
4.4,0.758020092201325,0.763885121192105,0.606433844721987,0.717414662189439,0.805764698966265,0.87200653853218,TRUE,FALSE,FALSE,FALSE,NA
4.5,0.753781155572198,0.759968107762055,0.597323777396434,0.712118114276288,0.802980425198641,0.871354101355505,TRUE,FALSE,FALSE,FALSE,NA
4.6,0.749496908860309,0.755891604709269,0.588894248195663,0.706606053363549,0.800179202683822,0.870765293224388,TRUE,FALSE,FALSE,FALSE,NA
4.7,0.745168202851318,0.751802663929033,0.579824075932881,0.701088919900796,0.797374617012865,0.870017639195468,TRUE,FALSE,FALSE,FALSE,NA
4.8,0.74079593514169,0.747644359847423,0.571000193119024,0.695454223303238,0.794607125068074,0.86933568786533,TRUE,FALSE,FALSE,FALSE,NA
4.9,0.736381049069464,0.743390889077558,0.561994426827029,0.689616120093741,0.791758629971048,0.868361627973678,TRUE,FALSE,FALSE,FALSE,NA
5,0.731924532514902,0.739086264051273,0.552943411520979,0.683791787670916,0.788864203879497,0.867745322917411,TRUE,FALSE,FALSE,FALSE,NA
5.1,0.727427416576127,0.734608027768649,0.544130361970558,0.677758748331452,0.786013709103894,0.866822943141387,TRUE,FALSE,FALSE,FALSE,NA
5.2,0.72289077412556,0.730392739974231,0.535789142423925,0.671733257659226,0.783085920467015,0.865969264228993,TRUE,FALSE,FALSE,FALSE,NA
5.3,0.718315718253596,0.726037807364815,0.525810969727571,0.665675729003507,0.780088239314003,0.865042323438964,TRUE,FALSE,FALSE,FALSE,NA
5.4,0.713703400606524,0.721532747883379,0.516772678150142,0.659478977263392,0.777163189860836,0.86438835628757,TRUE,FALSE,FALSE,FALSE,NA
5.5,0.709055009626245,0.716895759916052,0.507267633263371,0.653444299544555,0.774025311896853,0.863595410737476,TRUE,FALSE,FALSE,FALSE,NA
5.6,0.704371768699692,0.712263392859875,0.497331426416964,0.64708332267921,0.771041289466284,0.862267370614502,TRUE,FALSE,FALSE,FALSE,NA
5.7,0.699654934226309,0.70774565410299,0.488292568164436,0.640802599911964,0.768218354937531,0.861310346407309,TRUE,FALSE,FALSE,FALSE,NA
5.8,0.694905793612147,0.703057830691276,0.478952299207167,0.634470804608969,0.76515170583862,0.860417831308089,TRUE,FALSE,FALSE,FALSE,NA
5.9,0.690125663199394,0.698342866217137,0.469708792111718,0.628377662486837,0.761988422393752,0.859620483028922,TRUE,FALSE,FALSE,FALSE,NA
6,0.685315886140281,0.69362307211486,0.460263872247144,0.621981554505811,0.758791735471647,0.858804787975938,TRUE,FALSE,FALSE,FALSE,NA
6.1,0.680477830224355,0.688924388476764,0.450974469601024,0.615573580170375,0.755563697644487,0.858022520173661,TRUE,FALSE,FALSE,FALSE,NA
6.2,0.675612885668132,0.684121726738034,0.441831723004162,0.608998704471349,0.752390399215005,0.857139207255412,TRUE,FALSE,FALSE,FALSE,NA
6.3,0.670722462876068,0.679331350687541,0.43215249280939,0.602630092104903,0.749226191526854,0.856307358444671,TRUE,FALSE,FALSE,FALSE,NA
6.4,0.665807990181651,0.674476804894512,0.422724866557133,0.59631838703814,0.745936420430563,0.855589205843005,TRUE,FALSE,FALSE,FALSE,NA
6.5,0.660870911577257,0.669646788351152,0.413082010588928,0.58970090322654,0.742768738303885,0.854781881065205,TRUE,FALSE,FALSE,FALSE,NA
6.6,0.655912684441161,0.664664786129337,0.404089755386139,0.583323927403504,0.739329271520985,0.853949186558582,TRUE,FALSE,FALSE,FALSE,NA
6.7,0.650934777269829,0.65967122309038,0.394845232175289,0.576651403130898,0.736004597929788,0.852961494145018,TRUE,FALSE,FALSE,FALSE,NA
6.8,0.645938667423302,0.654618863292121,0.385909162563345,0.569911251398923,0.732736654197649,0.851845265947165,TRUE,FALSE,FALSE,FALSE,NA
6.9,0.640925838891126,0.649543336573288,0.376809591151172,0.563318344146945,0.7292153078539,0.850952060644511,TRUE,FALSE,FALSE,FALSE,NA
7,0.635897780085884,0.644409468847655,0.367802845351935,0.556626064211912,0.725813997193518,0.850177089627034,TRUE,FALSE,FALSE,FALSE,NA
7.1,0.630855981671023,0.639307698412551,0.359398894208174,0.549961381009273,0.722437786508551,0.849241859048308,TRUE,FALSE,FALSE,FALSE,NA
7.2,0.625801934429187,0.634176602513828,0.349900353520719,0.54334060913459,0.719037028701757,0.848259756290967,TRUE,FALSE,FALSE,FALSE,NA
7.3,0.620737127176868,0.628976400455493,0.341704572393516,0.536518932778836,0.715580651118773,0.84747747815787,TRUE,FALSE,FALSE,FALSE,NA
7.4,0.615663044730708,0.623752859115496,0.333271537565825,0.529782006553011,0.71198573821646,0.846950514879842,TRUE,FALSE,FALSE,FALSE,NA
7.5,0.61058116593033,0.618502666187984,0.324387733206468,0.523106445329886,0.708555374498847,0.845811455469466,TRUE,FALSE,FALSE,FALSE,NA
7.6,0.605492961722125,0.613071658666716,0.316372772250717,0.516096121867521,0.704978475227755,0.845051139437783,TRUE,FALSE,FALSE,FALSE,NA
7.7,0.600399893307943,0.607921127172646,0.308765037353621,0.509325677844564,0.701279476031349,0.844245911976718,TRUE,FALSE,FALSE,FALSE,NA
7.8,0.595303410362181,0.602470674994946,0.300667460933005,0.502587799074835,0.697808007476048,0.843375585524695,TRUE,FALSE,FALSE,FALSE,NA
7.9,0.590204949320319,0.597165842202055,0.292528668707179,0.495871467560248,0.694338167262086,0.842470284051989,TRUE,FALSE,FALSE,FALSE,NA
8,0.585105931741507,0.591828547798795,0.284646865087678,0.489034089018579,0.69063309082987,0.841394939819012,TRUE,FALSE,FALSE,FALSE,NA
8.1,0.580007762747364,0.5865070368039,0.277044531263666,0.482347026830417,0.686759151950919,0.840539792758114,TRUE,FALSE,FALSE,FALSE,NA
8.2,0.574911829538766,0.581105967072879,0.269675371838752,0.475767697449497,0.68304027025072,0.839561852165718,TRUE,FALSE,FALSE,FALSE,NA
8.3,0.569819499991953,0.575852443887725,0.262546536967796,0.468941598962354,0.679265401550117,0.838585095466169,TRUE,FALSE,FALSE,FALSE,NA
8.4,0.564732121334959,0.570544880204842,0.255316494757347,0.462358210749373,0.675384128959901,0.837598648721894,TRUE,FALSE,FALSE,FALSE,NA
8.5,0.559651018904941,0.565170664569503,0.248355354405769,0.455488092993831,0.67147923535669,0.836617824626306,TRUE,FALSE,FALSE,FALSE,NA
8.6,0.554577494986705,0.559780472072958,0.241563412044017,0.448854915706175,0.667569934197467,0.835864583987044,TRUE,FALSE,FALSE,FALSE,NA
8.7,0.549512827732335,0.554209144172044,0.234493082251267,0.442206639582543,0.664033608408352,0.834822703271103,TRUE,FALSE,FALSE,FALSE,NA
8.8,0.544458270161592,0.548866465671094,0.227988937381715,0.435584705602651,0.660287110934919,0.834043125612977,TRUE,FALSE,FALSE,FALSE,NA
8.9,0.53941504924241,0.543371472077858,0.221540216951261,0.428909775589198,0.656426822959328,0.833354144213475,TRUE,FALSE,FALSE,FALSE,NA
9,0.53438436505059,0.537712193366562,0.215134930231391,0.422165816739285,0.652515780511961,0.832573520601936,TRUE,FALSE,FALSE,FALSE,NA
9.1,0.529367390007544,0.531975451873929,0.208704890890764,0.415579545855142,0.648672429519451,0.831673542783035,TRUE,FALSE,FALSE,FALSE,NA
9.2,0.524365268194715,0.52648272742464,0.202420258432104,0.408833284463286,0.644852199629728,0.830610639197506,TRUE,FALSE,FALSE,FALSE,NA
9.3,0.519379114743096,0.520987410576656,0.196278284655796,0.402133004314853,0.640900720287982,0.829485563692101,TRUE,FALSE,FALSE,FALSE,NA
9.4,0.514410015296117,0.515503275359597,0.190720778303601,0.395632566516224,0.636894668269729,0.828404112636999,TRUE,FALSE,FALSE,FALSE,NA
9.5,0.509459025543976,0.509853703573156,0.185142415864561,0.389246831814613,0.633030439156954,0.827360666301521,TRUE,FALSE,FALSE,FALSE,NA
9.6,0.504527170827369,0.504360291769179,0.179347725085126,0.382701607765582,0.628981941091324,0.82649198993664,TRUE,FALSE,FALSE,FALSE,NA
9.7,0.499615445808459,0.498775833607821,0.173866401502156,0.376187601541946,0.625030009586134,0.825411001137934,TRUE,FALSE,FALSE,FALSE,NA
9.8,0.494724814206795,0.493208913951514,0.168689469053222,0.369440452214716,0.62125120202911,0.82460231085566,TRUE,FALSE,FALSE,FALSE,NA
9.9,0.489856208597832,0.487545269181641,0.163430335500435,0.363141131466214,0.617241998070224,0.823790756642468,TRUE,FALSE,FALSE,FALSE,NA
10,0.485010530271608,0.482024622825596,0.158208127947391,0.35668651101906,0.61317900111562,0.82291096255902,TRUE,FALSE,FALSE,FALSE,NA
10.1,0.480188649149101,0.476370153991839,0.15316772214501,0.35064000079337,0.609071113304986,0.821480323198274,TRUE,FALSE,FALSE,FALSE,NA
10.2,0.475391403753723,0.470820712470393,0.148259558685465,0.344475212930668,0.605058567508335,0.82067871090321,TRUE,FALSE,FALSE,FALSE,NA
10.3,0.470619601235394,0.465331945743156,0.143424833113249,0.338435527277031,0.600861265583681,0.819454967230286,TRUE,FALSE,FALSE,FALSE,NA
10.4,0.465874017444624,0.459807637175491,0.138842789822208,0.33214773529365,0.596916281935811,0.818479015908451,TRUE,FALSE,FALSE,FALSE,NA
10.5,0.461155397054019,0.454450643455052,0.134475309988153,0.326241220962678,0.592863142288006,0.817438652000248,TRUE,FALSE,FALSE,FALSE,NA
10.6,0.45646445372463,0.448932566065039,0.130356699929879,0.320251709182582,0.588921198242638,0.816504500967425,TRUE,FALSE,FALSE,FALSE,NA
10.7,0.451801870314587,0.443611011950725,0.126165873027889,0.314185910055949,0.584850723383825,0.815564829360398,TRUE,FALSE,FALSE,FALSE,NA
10.8,0.447168299127493,0.438041952156557,0.122147889223638,0.308367791997829,0.580766099613538,0.814610804845449,TRUE,FALSE,FALSE,FALSE,NA
10.9,0.442564362198053,0.432493892162556,0.118066573545564,0.302517402897932,0.576588325701743,0.813798277401156,TRUE,FALSE,FALSE,FALSE,NA
11,0.437990651612489,0.426986167128591,0.114235082407576,0.296623003366495,0.57256169867181,0.812708484513459,TRUE,FALSE,FALSE,FALSE,NA
11.1,0.433447729861327,0.421565083329471,0.110458592635791,0.29085782196489,0.56868206761948,0.812263103369831,TRUE,FALSE,FALSE,FALSE,NA
11.2,0.428936130222168,0.416248148523275,0.106716298098826,0.285172133405386,0.564632883938003,0.81129455322361,TRUE,FALSE,FALSE,FALSE,NA
11.3,0.424456357170157,0.410962493557135,0.103086098083399,0.279555437865228,0.56037823225721,0.810615701235463,TRUE,FALSE,FALSE,FALSE,NA
11.4,0.42000888681389,0.405784145522752,0.0995610190575549,0.274066919382212,0.556019923899469,0.80964523373177,TRUE,FALSE,FALSE,FALSE,NA
11.5,0.415594167354577,0.400326677520158,0.0961232049286332,0.268577806256877,0.55188894742542,0.808736310573748,TRUE,FALSE,FALSE,FALSE,NA
11.6,0.411212619566345,0.394989647739324,0.0928442899518646,0.263237956605172,0.547495310768468,0.807682461026547,TRUE,FALSE,FALSE,FALSE,NA
11.7,0.406864637295643,0.389791656652473,0.0897090956369771,0.25799817312999,0.543329017470741,0.806498725872054,TRUE,FALSE,FALSE,FALSE,NA
11.8,0.402550587977767,0.384720649760445,0.0865361762541682,0.252845672929654,0.539158274257574,0.805368673979243,TRUE,FALSE,FALSE,FALSE,NA
11.9,0.398270813168618,0.379434181906288,0.0835267433648165,0.247669813470491,0.534811741304652,0.804250459577654,TRUE,FALSE,FALSE,FALSE,NA
12,0.39402562908986,0.37431293852645,0.080612770758291,0.242506505622165,0.530464073561616,0.803317480568004,TRUE,FALSE,FALSE,FALSE,NA
12.1,0.389815327185751,0.369154120138438,0.0776808028753952,0.237480580494575,0.526344005603611,0.802379015824664,TRUE,FALSE,FALSE,FALSE,NA
12.2,0.385640174689948,0.364053166106133,0.0750652384743794,0.232475109056068,0.522162446944752,0.801177786246157,TRUE,FALSE,FALSE,FALSE,NA
12.3,0.381500415200731,0.358904179957156,0.0724256565217135,0.227518140827828,0.518150780548125,0.799951582836923,TRUE,FALSE,FALSE,FALSE,NA
12.4,0.377396269263095,0.353891869258042,0.069871881243485,0.22266892327676,0.514070899176472,0.79906743037537,TRUE,FALSE,FALSE,FALSE,NA
12.5,0.373327934956296,0.348943973903076,0.0674294117207412,0.217912994999682,0.509888075301491,0.797928865245426,TRUE,FALSE,FALSE,FALSE,NA
12.6,0.36929558848547,0.343964146118657,0.0650759212558639,0.213281244812441,0.505889017137347,0.797107618951512,TRUE,FALSE,FALSE,FALSE,NA
12.7,0.365299384776042,0.339005115127161,0.0627990436840615,0.208640173020021,0.501589942411159,0.796247448106404,TRUE,FALSE,FALSE,FALSE,NA
12.8,0.361339458069703,0.334127195469389,0.0605966666955816,0.204210383724948,0.497512403302931,0.795284908343651,TRUE,FALSE,FALSE,FALSE,NA
12.9,0.357415922520808,0.329260745259078,0.0584667096256678,0.199813351926907,0.493342019327836,0.794450048176773,TRUE,FALSE,FALSE,FALSE,NA
13,0.353528872792117,0.324310514847672,0.0564071250003432,0.195666384947118,0.48915738727671,0.793476721307118,TRUE,FALSE,FALSE,FALSE,NA
13.1,0.349678384648871,0.319423652982596,0.0544177196601909,0.191483022369393,0.484931007560292,0.792310663009266,TRUE,FALSE,FALSE,FALSE,NA
13.2,0.345864515550262,0.314647908133479,0.052452036623661,0.187300133451896,0.480677510608991,0.791139752519604,TRUE,FALSE,FALSE,FALSE,NA
13.3,0.342087305237403,0.309908857018123,0.0505935253086933,0.183192191229106,0.476551636187214,0.790405855574999,TRUE,FALSE,FALSE,FALSE,NA
13.4,0.338346776317006,0.305094903985634,0.0487214180352681,0.179069167388923,0.472368660139298,0.789366661871119,TRUE,FALSE,FALSE,FALSE,NA
13.5,0.334642934839984,0.300347018524086,0.0470217149889127,0.174949740966458,0.468283855306843,0.788313979189317,TRUE,FALSE,FALSE,FALSE,NA
13.6,0.330975770874299,0.295769842390907,0.0454167519473575,0.170950313574297,0.46393929585052,0.787253155039761,TRUE,FALSE,FALSE,FALSE,NA
13.7,0.327345259071402,0.291093813184122,0.0437983317525968,0.167139724980205,0.459682521049239,0.786187394843034,TRUE,FALSE,FALSE,FALSE,NA
13.8,0.323751359225675,0.286517289705223,0.0422184650996212,0.163342869762891,0.455513606175054,0.78511775146128,TRUE,FALSE,FALSE,FALSE,NA
13.9,0.320194016826348,0.282101993406188,0.0407258598592858,0.159590385522166,0.451475793924509,0.7841236610446,TRUE,FALSE,FALSE,FALSE,NA
14,0.316673163601386,0.277683995318463,0.0392653973428533,0.155987320628093,0.447270923288096,0.783117241686867,TRUE,FALSE,FALSE,FALSE,NA
0.5,0.89977870119654,0.900861851350731,0.868188463119756,0.890756060789833,0.9098283311342,0.925818026564427,FALSE,FALSE,TRUE,FALSE,NA
0.6,0.900678922096238,0.901666853135339,0.869711791748206,0.891699347269082,0.910586439026128,0.926503918489751,FALSE,FALSE,TRUE,FALSE,NA
0.7,0.901568717121481,0.902521312200735,0.871011834682412,0.892665240424167,0.911361021709614,0.927133295304102,FALSE,FALSE,TRUE,FALSE,NA
0.8,0.902448180965671,0.903347324779143,0.872099820385332,0.893570483914453,0.912100896037431,0.927823954309224,FALSE,FALSE,TRUE,FALSE,NA
0.9,0.903317408587156,0.904178259586354,0.873161355893758,0.894455456952815,0.912915945573926,0.928558167858446,FALSE,FALSE,TRUE,FALSE,NA
1,0.90417649515455,0.905034778589245,0.874106524430338,0.895433845558664,0.913716136779027,0.929376586863061,FALSE,FALSE,TRUE,FALSE,NA
1.1,0.90502553599397,0.905884232018875,0.875253651243319,0.896343615600029,0.914620299543646,0.93003363660994,FALSE,FALSE,TRUE,FALSE,NA
1.2,0.905864626538172,0.906734223912537,0.876026543111141,0.897083923847271,0.915421185762773,0.930875573523014,FALSE,FALSE,TRUE,FALSE,NA
1.3,0.906693862277564,0.907597013638153,0.876932787346742,0.897891975563115,0.916222039580737,0.931746665055753,FALSE,FALSE,TRUE,FALSE,NA
1.4,0.907513338713078,0.908422435715613,0.877783737092746,0.898608593921077,0.917062834665491,0.932587269230866,FALSE,FALSE,TRUE,FALSE,NA
1.5,0.908323151310875,0.909243982476474,0.87856795510494,0.899426430583894,0.917861051104346,0.933468674198672,FALSE,FALSE,TRUE,FALSE,NA
1.6,0.909123395458847,0.910057246929025,0.879108274388078,0.900236796938973,0.918741393027091,0.934415877446107,FALSE,FALSE,TRUE,FALSE,NA
1.7,0.909914166424908,0.91080179758262,0.879793817704946,0.900897992814318,0.919634427374149,0.93528717973301,FALSE,FALSE,TRUE,FALSE,NA
1.8,0.910695559317014,0.911602890473436,0.880479668435449,0.901670012591942,0.920464787899032,0.936072255839867,FALSE,FALSE,TRUE,FALSE,NA
1.9,0.911467669044914,0.912426467367179,0.880853543346797,0.902428323267527,0.921430011611884,0.937060737398304,FALSE,FALSE,TRUE,FALSE,NA
2,0.912230590283561,0.913199807257799,0.881223648946813,0.903138212716459,0.922274387709166,0.938020290394463,FALSE,FALSE,TRUE,FALSE,NA
2.1,0.912984417438175,0.913995189968064,0.88164166389942,0.903791619677406,0.923104601344848,0.938926736411107,FALSE,FALSE,TRUE,FALSE,NA
2.2,0.913729244610917,0.914782717358939,0.881897302575279,0.904481060726399,0.92391276902029,0.939884181481492,FALSE,FALSE,TRUE,FALSE,NA
2.3,0.914465165569122,0.915526523787094,0.881969710585118,0.905145482686153,0.924786975995358,0.940754842255198,FALSE,FALSE,TRUE,FALSE,NA
2.4,0.915192273715072,0.916291830717393,0.882315381101472,0.90576211136819,0.925641536223694,0.94171402507111,FALSE,FALSE,TRUE,FALSE,NA
2.5,0.915910662057258,0.917034620105034,0.882304715352678,0.906457458107337,0.926481800659411,0.942712986510814,FALSE,FALSE,TRUE,FALSE,NA
2.6,0.916620423183095,0.917798452992482,0.882534322746756,0.907118195856319,0.92733673579871,0.943643888666527,FALSE,FALSE,TRUE,FALSE,NA
2.7,0.91732164923306,0.918533967580192,0.882671863113542,0.907756406088503,0.928132683218694,0.944524765264092,FALSE,FALSE,TRUE,FALSE,NA
2.8,0.918014431876195,0.919320495154822,0.88277144119037,0.908411274571846,0.928973426565513,0.945573073968501,FALSE,FALSE,TRUE,FALSE,NA
2.9,0.918698862286955,0.920087227600896,0.882867874539657,0.908985043099504,0.92984237445529,0.946506977098453,FALSE,FALSE,TRUE,FALSE,NA
3,0.919375031123346,0.920887394948516,0.882959815479017,0.909575369204986,0.930747297149627,0.947466189096447,FALSE,FALSE,TRUE,FALSE,NA
3.1,0.920043028506329,0.921610740204988,0.882926640914659,0.910169457080644,0.931613349446888,0.948409263819018,FALSE,FALSE,TRUE,FALSE,NA
3.2,0.920702944000433,0.922313387050787,0.883194175396598,0.910781619547714,0.932439844828437,0.949361620864428,FALSE,FALSE,TRUE,FALSE,NA
3.3,0.921354866595554,0.923024996413977,0.882969254121882,0.911322341138845,0.933252552473424,0.950320316290721,FALSE,FALSE,TRUE,FALSE,NA
3.4,0.921998884689898,0.923719629295473,0.882951789737218,0.911906799162057,0.934101326233577,0.951307545416493,FALSE,FALSE,TRUE,FALSE,NA
3.5,0.922635086074021,0.92444292888423,0.882722440221937,0.912423495426934,0.934989819796657,0.952192115564757,FALSE,FALSE,TRUE,FALSE,NA
3.6,0.923263557915938,0.925107636913051,0.882566943290758,0.912941184820115,0.93575273407127,0.953113705834757,FALSE,FALSE,TRUE,FALSE,NA
3.7,0.923884386747264,0.925835789816143,0.882629921883137,0.913453195843239,0.936506480115674,0.953932080860052,FALSE,FALSE,TRUE,FALSE,NA
3.8,0.924497658450345,0.926556386633949,0.882397374320014,0.913988163945637,0.937286247548383,0.954843516918649,FALSE,FALSE,TRUE,FALSE,NA
3.9,0.925103458246349,0.92728044256717,0.882271967946857,0.914473526728089,0.93807785487711,0.955762875397877,FALSE,FALSE,TRUE,FALSE,NA
4,0.925701870684273,0.927927589495265,0.882191113409476,0.915069025497814,0.93888719552079,0.956598431761735,FALSE,FALSE,TRUE,FALSE,NA
4.1,0.92629297963085,0.928616822929056,0.881991036299329,0.915592433963632,0.939680888844738,0.957489796014593,FALSE,FALSE,TRUE,FALSE,NA
4.2,0.926876868261298,0.929255411822969,0.881673079717002,0.916052302581806,0.940434117244113,0.95837368676918,FALSE,FALSE,TRUE,FALSE,NA
4.3,0.927453619050897,0.929900296499192,0.881697534035086,0.916519431710903,0.941176802761166,0.959124621312299,FALSE,FALSE,TRUE,FALSE,NA
4.4,0.928023313767356,0.930547154301491,0.881450271919433,0.917032898034271,0.941968937604628,0.95990526980195,FALSE,FALSE,TRUE,FALSE,NA
4.5,0.928586033463935,0.931193517596712,0.881397076088518,0.91745320986331,0.942727785666922,0.960733146961543,FALSE,FALSE,TRUE,FALSE,NA
4.6,0.929141858473293,0.931830080844481,0.881294457017854,0.917932016860501,0.943410669866845,0.961525178880202,FALSE,FALSE,TRUE,FALSE,NA
4.7,0.92969086840204,0.932459616220803,0.880845615969623,0.918377294963956,0.94411513143757,0.96238969315427,FALSE,FALSE,TRUE,FALSE,NA
4.8,0.930233142125952,0.933066065803153,0.880608313309019,0.918907847725172,0.944821385948768,0.963084370456189,FALSE,FALSE,TRUE,FALSE,NA
4.9,0.930768757785825,0.93372175644931,0.880443132272302,0.919359814440674,0.945522813879835,0.963795854151211,FALSE,FALSE,TRUE,FALSE,NA
5,0.931297792783947,0.934352487970573,0.880099391390367,0.919817650282905,0.946250053274628,0.964482686787044,FALSE,FALSE,TRUE,FALSE,NA
5.1,0.931820323781155,0.934964650018089,0.879736511328377,0.920258093341271,0.946955387387744,0.965198380744458,FALSE,FALSE,TRUE,FALSE,NA
5.2,0.932336426694442,0.935579149331005,0.879483870173001,0.920755802118535,0.947656698903591,0.96594861341841,FALSE,FALSE,TRUE,FALSE,NA
5.3,0.932846176695115,0.936223140729119,0.879434902853886,0.921229684611668,0.948383217633198,0.966633715049995,FALSE,FALSE,TRUE,FALSE,NA
