"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","IgG","IgM","IgA","Total","testName"
0.5,0.883225868255942,0.884281406746513,0.846999192495869,0.872790403738236,0.894796130042626,0.914105329981923,TRUE,FALSE,FALSE,FALSE,NA
0.6,0.881646804140745,0.882695707368076,0.844980984958361,0.870976971685664,0.893379714509886,0.912793965955634,TRUE,FALSE,FALSE,FALSE,NA
0.7,0.880044807339303,0.881132866220986,0.843073038790597,0.869166060850084,0.891931325942181,0.911308113512832,TRUE,FALSE,FALSE,FALSE,NA
0.8,0.87841964322764,0.879570680460965,0.841061781021134,0.867417027370625,0.890458111388652,0.910272155102403,TRUE,FALSE,FALSE,FALSE,NA
0.9,0.876771080436988,0.877877632729574,0.838688761050146,0.865571680585577,0.88894738955814,0.909029549048927,TRUE,FALSE,FALSE,FALSE,NA
1,0.875098891176232,0.876149588504598,0.836744251216063,0.863736540420366,0.887520518834315,0.907939586714334,TRUE,FALSE,FALSE,FALSE,NA
1.1,0.87340285156389,0.874402754136458,0.834125557543939,0.861710757506726,0.885933404704842,0.906891995667391,TRUE,FALSE,FALSE,FALSE,NA
1.2,0.871682741969361,0.872719867741591,0.83141156975481,0.859692038852242,0.884477145427606,0.905807088018087,TRUE,FALSE,FALSE,FALSE,NA
1.3,0.869938347363108,0.870964712333388,0.829037488109603,0.857609167761757,0.883141567197911,0.904892393822684,TRUE,FALSE,FALSE,FALSE,NA
1.4,0.868169457675419,0.869268791122654,0.826458852588799,0.855595550677869,0.881794606841434,0.90409103322448,TRUE,FALSE,FALSE,FALSE,NA
1.5,0.866375868163288,0.867398847172118,0.823460425097484,0.853389910894754,0.880364793628281,0.903189580845873,TRUE,FALSE,FALSE,FALSE,NA
1.6,0.864557379784928,0.865674331490894,0.820432488654395,0.851199979262907,0.879050571549043,0.902176945621459,TRUE,FALSE,FALSE,FALSE,NA
1.7,0.862713799581381,0.863877636459964,0.817131616421297,0.8490444927263,0.877664919064698,0.901694236356957,TRUE,FALSE,FALSE,FALSE,NA
1.8,0.860844941064572,0.862084788984336,0.813528797064961,0.846661239613287,0.876223610440899,0.901102259355126,TRUE,FALSE,FALSE,FALSE,NA
1.9,0.858950624611161,0.860267276992995,0.810108579788022,0.844290972736229,0.874805945520496,0.90037786249241,TRUE,FALSE,FALSE,FALSE,NA
2,0.857030677861427,0.858445439107863,0.806654108108439,0.841886768379072,0.87332003717184,0.899426422417048,TRUE,FALSE,FALSE,FALSE,NA
2.1,0.855084936122388,0.856664800665692,0.802942499930181,0.839444473717971,0.872020932066367,0.898730768713549,TRUE,FALSE,FALSE,FALSE,NA
2.2,0.853113242774274,0.854836274748522,0.799056719834673,0.837097270676638,0.8706973675974,0.897992552669248,TRUE,FALSE,FALSE,FALSE,NA
2.3,0.851115449679422,0.852978501448976,0.795311957175106,0.83458373053455,0.869316229890339,0.897503855209897,TRUE,FALSE,FALSE,FALSE,NA
2.4,0.849091417592606,0.851052124461766,0.791434194180078,0.831940176047045,0.867981552779727,0.896882381645728,TRUE,FALSE,FALSE,FALSE,NA
2.5,0.847041016571716,0.849063255495465,0.787404067672392,0.829379842450781,0.866560526970602,0.896345833357413,TRUE,FALSE,FALSE,FALSE,NA
2.6,0.844964126387701,0.847117978198277,0.783358530406929,0.826835969888239,0.865165520079131,0.895738206496016,TRUE,FALSE,FALSE,FALSE,NA
2.7,0.842860636932587,0.845174156001345,0.779124093950722,0.824179484315241,0.863703662879031,0.89513993225633,TRUE,FALSE,FALSE,FALSE,NA
2.8,0.840730448624352,0.843091837621514,0.774717366197018,0.821415193079539,0.862362875845397,0.89466752743522,TRUE,FALSE,FALSE,FALSE,NA
2.9,0.838573472807391,0.841124605578332,0.76989388217469,0.818540994850411,0.861039186987005,0.894002088593338,TRUE,FALSE,FALSE,FALSE,NA
3,0.836389632147264,0.839063940487691,0.765287849999382,0.815751662384914,0.859611983011149,0.893664722706795,TRUE,FALSE,FALSE,FALSE,NA
3.1,0.834178861018376,0.837083925986575,0.760279707150974,0.812809517734319,0.858193646351216,0.893100987642321,TRUE,FALSE,FALSE,FALSE,NA
3.2,0.831941105883223,0.834991091216998,0.755504628130874,0.809926965235639,0.856730121018617,0.892920409501329,TRUE,FALSE,FALSE,FALSE,NA
3.3,0.829676325661795,0.83282610447172,0.750927310287248,0.807001233085908,0.855347971158533,0.892487723044081,TRUE,FALSE,FALSE,FALSE,NA
3.4,0.82738449208973,0.830688768511775,0.74606774113453,0.804015222012948,0.853924754218594,0.89207156382957,TRUE,FALSE,FALSE,FALSE,NA
3.5,0.825065590063805,0.828522654571568,0.741190524812776,0.801055267645463,0.852346620990524,0.89180993681793,TRUE,FALSE,FALSE,FALSE,NA
3.6,0.822719617973331,0.826330290072494,0.736078301584135,0.797998107995491,0.850881573595588,0.891600481613494,TRUE,FALSE,FALSE,FALSE,NA
3.7,0.820346588016051,0.824189213322157,0.730839487687231,0.794851661615636,0.849497419936413,0.891151867376637,TRUE,FALSE,FALSE,FALSE,NA
3.8,0.817946526497159,0.822021999351067,0.725294267904214,0.791733025354315,0.847991810264436,0.890881367494224,TRUE,FALSE,FALSE,FALSE,NA
3.9,0.815519474110054,0.819841156968864,0.719799929301045,0.788593117832811,0.846597092397459,0.89051413385033,TRUE,FALSE,FALSE,FALSE,NA
4,0.813065486197524,0.817489915428429,0.713973990480953,0.785182746941362,0.845165777768899,0.890344080035062,TRUE,FALSE,FALSE,FALSE,NA
4.1,0.810584632992081,0.815189116182943,0.707995115325089,0.782017807165749,0.843679012862794,0.889917513370994,TRUE,FALSE,FALSE,FALSE,NA
4.2,0.8080769998342,0.812799230433285,0.702335111958205,0.778739589545631,0.842192351992277,0.889704528866365,TRUE,FALSE,FALSE,FALSE,NA
4.3,0.805542687367333,0.810486533839923,0.696486634989981,0.775298270946419,0.840723297339923,0.88957628536645,TRUE,FALSE,FALSE,FALSE,NA
4.4,0.802981811708589,0.808045100548819,0.690036220102459,0.7719746667694,0.839196422100874,0.88942652217699,TRUE,FALSE,FALSE,FALSE,NA
4.5,0.800394504594085,0.805748086346996,0.683922934710171,0.768493015682564,0.837637410254029,0.889331958548702,TRUE,FALSE,FALSE,FALSE,NA
4.6,0.79778091349805,0.803310575872413,0.677400166944259,0.764875991384101,0.836224038310287,0.889082100438343,TRUE,FALSE,FALSE,FALSE,NA
4.7,0.795141201724861,0.800894547439762,0.671095807219483,0.761317500679457,0.834856007460017,0.888785908056944,TRUE,FALSE,FALSE,FALSE,NA
4.8,0.792475548473296,0.798478328411342,0.664756569663313,0.757834052634655,0.833355484356182,0.888603515415859,TRUE,FALSE,FALSE,FALSE,NA
4.9,0.789784148872386,0.795909786047347,0.658752983847378,0.75426342308203,0.831841014621946,0.888327673346422,TRUE,FALSE,FALSE,FALSE,NA
5,0.787067213988388,0.793440728382442,0.652086382392798,0.750663791651346,0.830199145128326,0.888020008769659,TRUE,FALSE,FALSE,FALSE,NA
5.1,0.784324970802477,0.790976111773807,0.645072325855083,0.747038997598309,0.828764190566008,0.887833035936983,TRUE,FALSE,FALSE,FALSE,NA
5.2,0.781557662158923,0.788426713509893,0.638232530973835,0.74336200444377,0.827232260888993,0.88756967686811,TRUE,FALSE,FALSE,FALSE,NA
5.3,0.778765546683589,0.785857545936447,0.631575303952626,0.739579220733386,0.82562301536798,0.887315157726682,TRUE,FALSE,FALSE,FALSE,NA
5.4,0.775948898672768,0.783300615627378,0.624700821315543,0.735737712142929,0.824074596736596,0.887050442157142,TRUE,FALSE,FALSE,FALSE,NA
5.5,0.773108007952447,0.780691549431294,0.61828727666401,0.731874743470103,0.822475892461803,0.887039707406295,TRUE,FALSE,FALSE,FALSE,NA
5.6,0.770243179708242,0.778010912664572,0.611144805712035,0.727910577853216,0.820850834227983,0.886622337256585,TRUE,FALSE,FALSE,FALSE,NA
5.7,0.767354734286363,0.775428477195968,0.604222226578751,0.723807297278207,0.819266318298934,0.886444057961928,TRUE,FALSE,FALSE,FALSE,NA
5.8,0.764443006966076,0.772960851224687,0.597066398988004,0.719851017502664,0.817565059324845,0.886111993899972,TRUE,FALSE,FALSE,FALSE,NA
5.9,0.761508347704261,0.77019777007278,0.590238399249708,0.715928543160263,0.815906383352942,0.886077927707798,TRUE,FALSE,FALSE,FALSE,NA
6,0.758551120852766,0.767454543412826,0.583406564744809,0.711836899501052,0.814345142097203,0.885896219538462,TRUE,FALSE,FALSE,FALSE,NA
6.1,0.755571704849365,0.764813463656182,0.575973457246313,0.707847275397001,0.81270239067998,0.88571394076358,TRUE,FALSE,FALSE,FALSE,NA
6.2,0.752570491883222,0.762066740881354,0.569016423308198,0.703836500800812,0.811151592781095,0.885746052196918,TRUE,FALSE,FALSE,FALSE,NA
6.3,0.749547887535886,0.759261553666106,0.561766872095436,0.699742315755515,0.809542917532616,0.885663596273027,TRUE,FALSE,FALSE,FALSE,NA
6.4,0.746504310398885,0.756490051634126,0.554513236911927,0.695467953688713,0.807813912931963,0.885663351905992,TRUE,FALSE,FALSE,FALSE,NA
6.5,0.743440191669103,0.753686011785358,0.547291552988936,0.691372125000002,0.806162022169939,0.885531714471976,TRUE,FALSE,FALSE,FALSE,NA
6.6,0.740355974723184,0.750723751410847,0.540015539257258,0.687026069740804,0.80466996283057,0.885419223535,TRUE,FALSE,FALSE,FALSE,NA
6.7,0.73725211467227,0.747825258964865,0.532681291621715,0.682701741644599,0.802906783838802,0.885338677544906,TRUE,FALSE,FALSE,FALSE,NA
6.8,0.73412907789844,0.7449954351866,0.525226321765445,0.678546557823999,0.801192980601946,0.885349378336433,TRUE,FALSE,FALSE,FALSE,NA
6.9,0.730987341574256,0.742061880035789,0.517812292240191,0.674260116416916,0.799476887894511,0.885415703140533,TRUE,FALSE,FALSE,FALSE,NA
7,0.727827393166885,0.739166150790209,0.510384320949079,0.670010113508738,0.797827300703162,0.885368546374201,TRUE,FALSE,FALSE,FALSE,NA
7.1,0.724649729928261,0.736299975197547,0.503066294185884,0.665627038746448,0.79607491804321,0.885126201078683,TRUE,FALSE,FALSE,FALSE,NA
7.2,0.721454858372809,0.733296456401158,0.49561378298113,0.661256014698121,0.79443699758771,0.885182493407812,TRUE,FALSE,FALSE,FALSE,NA
7.3,0.718243293744243,0.730260688360292,0.488114335830897,0.657008201507758,0.792723291493547,0.885223373455548,TRUE,FALSE,FALSE,FALSE,NA
7.4,0.715015559472973,0.727243704979886,0.480694534966116,0.65259622375363,0.790995462979377,0.885197521783383,TRUE,FALSE,FALSE,FALSE,NA
7.5,0.711772186625631,0.72426370393904,0.473208924072087,0.647982738707642,0.789261277349945,0.884991664677967,TRUE,FALSE,FALSE,FALSE,NA
7.6,0.708513713348259,0.721258137647792,0.4658833342328,0.643332159166158,0.787549955129187,0.884743926866221,TRUE,FALSE,FALSE,FALSE,NA
7.7,0.705240684304632,0.718089875692049,0.45877232497304,0.638863853701286,0.785795214052241,0.8845894051268,TRUE,FALSE,FALSE,FALSE,NA
7.8,0.701953650111211,0.71485597440391,0.451442825281982,0.634326474912353,0.78408568318663,0.884484252528615,TRUE,FALSE,FALSE,FALSE,NA
7.9,0.698653166770176,0.711684302883532,0.444141973139612,0.629668664041688,0.782223647323754,0.884350564238526,TRUE,FALSE,FALSE,FALSE,NA
8,0.695339795101941,0.708708174947169,0.436864673549294,0.625246282649294,0.78030728126804,0.884267199887582,TRUE,FALSE,FALSE,FALSE,NA
8.1,0.692014100178537,0.705561243956766,0.429129010303267,0.620831244277052,0.778456360705106,0.884172955674648,TRUE,FALSE,FALSE,FALSE,NA
8.2,0.688676650759182,0.70233252377176,0.421910274559397,0.615865466424445,0.776707079057828,0.884059349590448,TRUE,FALSE,FALSE,FALSE,NA
8.3,0.685328018729334,0.699230727279937,0.414683880540701,0.61118044778136,0.774877659466458,0.884017524759042,TRUE,FALSE,FALSE,FALSE,NA
8.4,0.681968778544432,0.696067544449049,0.407713265630857,0.606645881687904,0.773028412659394,0.883783163505523,TRUE,FALSE,FALSE,FALSE,NA
8.5,0.678599506679507,0.692906444237861,0.400912563350005,0.602078047265136,0.771106708749109,0.883718281645989,TRUE,FALSE,FALSE,FALSE,NA
8.6,0.675220781085781,0.689490244748882,0.3936501519209,0.597277257653644,0.769214070175066,0.883482269527989,TRUE,FALSE,FALSE,FALSE,NA
8.7,0.671833180655282,0.686281727743256,0.386684829485191,0.592400652621027,0.767312771381952,0.883314183748773,TRUE,FALSE,FALSE,FALSE,NA
8.8,0.66843728469448,0.683035189104099,0.379818476405438,0.587581717909304,0.76552052902334,0.883077609804742,TRUE,FALSE,FALSE,FALSE,NA
8.9,0.665033672407852,0.679566950301338,0.373155586222886,0.582657471524729,0.76363587334326,0.882914224728131,TRUE,FALSE,FALSE,FALSE,NA
9,0.661622922392238,0.676305799846168,0.365988444607838,0.577937787235102,0.761675732648579,0.882795266684324,TRUE,FALSE,FALSE,FALSE,NA
9.1,0.658205612142772,0.672978118102043,0.358695537757345,0.572973906057645,0.7596708656452,0.882531154524781,TRUE,FALSE,FALSE,FALSE,NA
9.2,0.65478231757111,0.669641756318881,0.351597966362361,0.568082021983367,0.757731391120287,0.882200202977558,TRUE,FALSE,FALSE,FALSE,NA
9.3,0.651353612536609,0.666279059735504,0.3446805712868,0.563189940424267,0.755778646281461,0.882167668875835,TRUE,FALSE,FALSE,FALSE,NA
9.4,0.647920068391053,0.662769808589059,0.338165481620535,0.558050220640196,0.753833407076811,0.882196095694779,TRUE,FALSE,FALSE,FALSE,NA
9.5,0.644482253537448,0.659255295792041,0.33155045990206,0.553060338976632,0.751845263806819,0.882125937458656,TRUE,FALSE,FALSE,FALSE,NA
9.6,0.641040733003338,0.655750313459185,0.325001294790234,0.548061371577553,0.750040903817502,0.882029181351281,TRUE,FALSE,FALSE,FALSE,NA
9.7,0.63759606802906,0.652250174819285,0.318519852506059,0.543069524070521,0.748143513211077,0.881884196683265,TRUE,FALSE,FALSE,FALSE,NA
9.8,0.634148815671264,0.648722360098416,0.311980916961582,0.538096791510362,0.746263263834416,0.88173905685714,TRUE,FALSE,FALSE,FALSE,NA
9.9,0.630699528421987,0.645174621145354,0.305537054449112,0.533128058487768,0.744361043903706,0.881593761765944,TRUE,FALSE,FALSE,FALSE,NA
10,0.627248753843492,0.641812771919937,0.29893261123479,0.527867232811569,0.742224528896687,0.881692422122591,TRUE,FALSE,FALSE,FALSE,NA
10.1,0.62379703421907,0.638253382032935,0.292684810353262,0.522830894773933,0.740128137597627,0.881892156759052,TRUE,FALSE,FALSE,FALSE,NA
10.2,0.620344906219888,0.634559628569454,0.286458350202978,0.517633869755149,0.738275619921519,0.881596604260916,TRUE,FALSE,FALSE,FALSE,NA
10.3,0.616892900587992,0.631018335234202,0.280536893488837,0.512393582118658,0.736317202113772,0.881612224061938,TRUE,FALSE,FALSE,FALSE,NA
10.4,0.613441541835447,0.627546775442021,0.274477244175764,0.507204324257599,0.734235820282105,0.88162725490551,TRUE,FALSE,FALSE,FALSE,NA
10.5,0.609991347959636,0.623909892473793,0.268451562970645,0.502132686671461,0.732157508612099,0.8816422786961,TRUE,FALSE,FALSE,FALSE,NA
10.6,0.606542830174617,0.620130943155895,0.262620559529792,0.497230070840324,0.730172806895293,0.881400341516963,TRUE,FALSE,FALSE,FALSE,NA
10.7,0.603096492658461,0.616684934127888,0.256557604494166,0.492161333189478,0.728075227291939,0.881251084655981,TRUE,FALSE,FALSE,FALSE,NA
10.8,0.599652832316423,0.613088093633365,0.250854493069924,0.487128817939834,0.725856037732693,0.881371559584485,TRUE,FALSE,FALSE,FALSE,NA
10.9,0.596212338559781,0.609377282705976,0.245332973882369,0.482011350951513,0.723727681882612,0.881165326081779,TRUE,FALSE,FALSE,FALSE,NA
11,0.592775493100126,0.605692627769455,0.239787306131234,0.47697650386537,0.721674457286882,0.880951896403948,TRUE,FALSE,FALSE,FALSE,NA
11.1,0.58934276975889,0.601841003975264,0.234539544980006,0.472117555343851,0.719530303589388,0.880735946762935,TRUE,FALSE,FALSE,FALSE,NA
11.2,0.585914634291844,0.598214874628967,0.228986882147769,0.467251150533898,0.717337188348684,0.880531163227371,TRUE,FALSE,FALSE,FALSE,NA
11.3,0.582491544228278,0.594523639812585,0.223952772969048,0.462298582182831,0.71519884935489,0.880341535879629,TRUE,FALSE,FALSE,FALSE,NA
11.4,0.579073948724578,0.590648828001566,0.218963417904069,0.45730995596167,0.713052430395386,0.880390496312871,TRUE,FALSE,FALSE,FALSE,NA
11.5,0.575662288431859,0.586976065161568,0.213919935953589,0.452400909743645,0.710939099671169,0.880461107862024,TRUE,FALSE,FALSE,FALSE,NA
11.6,0.572256995377325,0.583290110632988,0.209033084949378,0.447635646447275,0.708747192802004,0.880526021830773,TRUE,FALSE,FALSE,FALSE,NA
11.7,0.568858492859002,0.579423294518856,0.204402288233714,0.442838618605232,0.706554534091835,0.880568860409062,TRUE,FALSE,FALSE,FALSE,NA
11.8,0.565467195353467,0.575828385704988,0.199864804880406,0.438041169097085,0.704389045394153,0.880228814590462,TRUE,FALSE,FALSE,FALSE,NA
11.9,0.562083508436203,0.572082839282734,0.195403309702469,0.433151491066833,0.702208993303377,0.879883047978924,TRUE,FALSE,FALSE,FALSE,NA
12,0.558707828714196,0.568311167517566,0.190735784187094,0.428351690734524,0.699954192757171,0.87974440270515,TRUE,FALSE,FALSE,FALSE,NA
12.1,0.555340543770364,0.56451286643869,0.18635534544086,0.423301383028192,0.697737042735799,0.879854936739652,TRUE,FALSE,FALSE,FALSE,NA
12.2,0.551982032119429,0.560916308528902,0.181937230762351,0.418290341241013,0.695437271504748,0.879525792879284,TRUE,FALSE,FALSE,FALSE,NA
12.3,0.548632663174822,0.557208390025516,0.177568886497763,0.413478339167252,0.693318384181334,0.879188695793842,TRUE,FALSE,FALSE,FALSE,NA
12.4,0.545292797226209,0.553415331341378,0.173082990982926,0.408661602698808,0.69112758820757,0.878850785398523,TRUE,FALSE,FALSE,FALSE,NA
12.5,0.54196278542724,0.549590739394366,0.168478224258637,0.403720294247157,0.688794987148301,0.878512060458462,TRUE,FALSE,FALSE,FALSE,NA
12.6,0.538642969793087,0.545832442389964,0.164454620327435,0.398954082235589,0.686371444239025,0.878220672722459,TRUE,FALSE,FALSE,FALSE,NA
12.7,0.535333683207388,0.541916951644303,0.160641952817663,0.394255541590897,0.683997547233029,0.878258754528581,TRUE,FALSE,FALSE,FALSE,NA
12.8,0.532035249438165,0.538123531590212,0.156617922045075,0.389449852351446,0.681607038025145,0.878258299329656,TRUE,FALSE,FALSE,FALSE,NA
12.9,0.52874798316233,0.534342895850072,0.152471781816068,0.384782118655165,0.679266165290412,0.878115146668498,TRUE,FALSE,FALSE,FALSE,NA
13,0.52547218999836,0.530558173627155,0.148549841579236,0.38001298760626,0.676908848513651,0.877973920627892,TRUE,FALSE,FALSE,FALSE,NA
13.1,0.522208166546757,0.526690226660464,0.144648643199306,0.375228485969617,0.674549026850977,0.877987825365875,TRUE,FALSE,FALSE,FALSE,NA
13.2,0.518956200437898,0.522796324561179,0.141063623276119,0.370403891178663,0.672255086605449,0.878001728347975,TRUE,FALSE,FALSE,FALSE,NA
13.3,0.515716570386878,0.518993710122728,0.137326536910744,0.365825720778641,0.669978093501234,0.877983881138106,TRUE,FALSE,FALSE,FALSE,NA
13.4,0.51248954625499,0.515163465741871,0.133784656838494,0.361068165889346,0.667700548513384,0.877952440636883,TRUE,FALSE,FALSE,FALSE,NA
13.5,0.509275389117446,0.511351200935502,0.130425214558992,0.356163952321249,0.665332756127764,0.877920992768993,TRUE,FALSE,FALSE,FALSE,NA
13.6,0.506074351336986,0.507505818664196,0.126839133977832,0.351680054275816,0.663223300983613,0.877974930070553,TRUE,FALSE,FALSE,FALSE,NA
13.7,0.502886676643025,0.503630560004124,0.123520634667895,0.34720898784816,0.660894077260625,0.878126835827971,TRUE,FALSE,FALSE,FALSE,NA
13.8,0.499712600215977,0.499898781724292,0.120444477301145,0.342709590104765,0.658591737403971,0.878097614694672,TRUE,FALSE,FALSE,FALSE,NA
13.9,0.496552348776424,0.496007884201897,0.117303209394777,0.338236682456509,0.656226954864163,0.878109277813481,TRUE,FALSE,FALSE,FALSE,NA
14,0.493406140678803,0.492253765253795,0.114176390833959,0.334008764988904,0.653791723940982,0.877966389622626,TRUE,FALSE,FALSE,FALSE,NA
0.5,0.879235186082002,0.88020353990195,0.840691570934829,0.868066535451824,0.891671206435332,0.912424888230923,TRUE,TRUE,FALSE,FALSE,NA
0.6,0.876781060401868,0.877758046848055,0.837329705443646,0.865328769967584,0.889576566211283,0.910472720151581,TRUE,TRUE,FALSE,FALSE,NA
0.7,0.874277356170695,0.875295644462795,0.833880405650232,0.862502093890387,0.887393892306558,0.908771108684484,TRUE,TRUE,FALSE,FALSE,NA
0.8,0.871723431936938,0.872719947708285,0.829783765130959,0.859546505930789,0.885252647357283,0.90712122422611,TRUE,TRUE,FALSE,FALSE,NA
0.9,0.869118663941008,0.870195756379125,0.825721817218139,0.856463408508756,0.883146247483838,0.905560084658685,TRUE,TRUE,FALSE,FALSE,NA
1,0.866462448012451,0.867560772470413,0.821589108415132,0.853279709799242,0.88097982028621,0.904488348130382,TRUE,TRUE,FALSE,FALSE,NA
1.1,0.863754201524406,0.864894332933861,0.817499492643949,0.850118312161962,0.878860443687341,0.903127242615844,TRUE,TRUE,FALSE,FALSE,NA
1.2,0.860993365400481,0.86212999079724,0.813013762510008,0.846913125312045,0.87657661056583,0.901643808441224,TRUE,TRUE,FALSE,FALSE,NA
1.3,0.858179406168394,0.859381916203389,0.808239754858446,0.843613208437781,0.87435892645996,0.900323495919024,TRUE,TRUE,FALSE,FALSE,NA
1.4,0.855311818053971,0.856612569278338,0.803154679923024,0.840071509034635,0.872256491445492,0.898919003003325,TRUE,TRUE,FALSE,FALSE,NA
1.5,0.852390125108218,0.853787006578066,0.797614785555681,0.83661463529898,0.870036293217922,0.897672493759387,TRUE,TRUE,FALSE,FALSE,NA
1.6,0.849413883359445,0.850881214373008,0.792029405036057,0.832971517990965,0.8678703343056,0.896586348697855,TRUE,TRUE,FALSE,FALSE,NA
1.7,0.846382682981548,0.847857097586648,0.786367126311174,0.829325472480206,0.865613863888009,0.895651060082336,TRUE,TRUE,FALSE,FALSE,NA
1.8,0.843296150468827,0.84483475985121,0.781372969305848,0.825470376425427,0.863340788355193,0.894424966369772,TRUE,TRUE,FALSE,FALSE,NA
1.9,0.840153950806935,0.841906018015143,0.775308296123698,0.821607559113408,0.86118882626497,0.893561437048634,TRUE,TRUE,FALSE,FALSE,NA
2,0.83695578962888,0.838803442366202,0.769119599716945,0.817638096784915,0.858937026583036,0.89256116759869,TRUE,TRUE,FALSE,FALSE,NA
2.1,0.833701415344331,0.835733925414347,0.762732095321092,0.813495518695289,0.856609700474573,0.891309721297003,TRUE,TRUE,FALSE,FALSE,NA
2.2,0.830390621229966,0.832555089824547,0.755987527262266,0.809469882226311,0.854340564488616,0.890422275833283,TRUE,TRUE,FALSE,FALSE,NA
2.3,0.827023247468089,0.829453558159159,0.748929486303198,0.805384844277104,0.852093964921901,0.889599379782235,TRUE,TRUE,FALSE,FALSE,NA
2.4,0.82359918312041,0.826086893210521,0.742001565747586,0.801068801874376,0.849847986991076,0.889006558859393,TRUE,TRUE,FALSE,FALSE,NA
2.5,0.820118368023635,0.822816537675728,0.734809909641203,0.796669218341728,0.847416328543018,0.888062934828018,TRUE,TRUE,FALSE,FALSE,NA
2.6,0.816580794593398,0.819549609262944,0.727241605467906,0.792257711023226,0.84513087530197,0.887379934510059,TRUE,TRUE,FALSE,FALSE,NA
2.7,0.812986509523095,0.816012619612734,0.720029479921301,0.787709384022964,0.842721858586154,0.886718636919191,TRUE,TRUE,FALSE,FALSE,NA
2.8,0.809335615364384,0.812424164697889,0.711980258856352,0.783200191658593,0.840357250896844,0.886188712547526,TRUE,TRUE,FALSE,FALSE,NA
2.9,0.805628271976417,0.808946900135207,0.704186730427958,0.778462146184571,0.838006450186429,0.885431590038309,TRUE,TRUE,FALSE,FALSE,NA
3,0.801864697831389,0.805533898243516,0.695663494499364,0.773567447875466,0.835618397285257,0.885022696168753,TRUE,TRUE,FALSE,FALSE,NA
3.1,0.798045171164631,0.801925382647126,0.687009155321561,0.768701366196215,0.833229245547129,0.884598506475092,TRUE,TRUE,FALSE,FALSE,NA
3.2,0.794170030958271,0.798277251650746,0.678972574177798,0.763614106332466,0.830713934893102,0.883869048356119,TRUE,TRUE,FALSE,FALSE,NA
3.3,0.790239677748454,0.794430514509802,0.671332104355931,0.758634325643514,0.82814910640688,0.883268946399332,TRUE,TRUE,FALSE,FALSE,NA
3.4,0.786254574247177,0.790574936787568,0.662603477723002,0.753610363894172,0.825537513443961,0.882522436019109,TRUE,TRUE,FALSE,FALSE,NA
3.5,0.782215245771034,0.78672635044968,0.653723453899978,0.748407766281822,0.823044042055611,0.881872070546295,TRUE,TRUE,FALSE,FALSE,NA
3.6,0.778122280470462,0.782803869654535,0.644797329323263,0.743143171144459,0.820470178244525,0.881400940769673,TRUE,TRUE,FALSE,FALSE,NA
3.7,0.773976329354512,0.778821242729574,0.636275470666066,0.737588807377176,0.817862911635056,0.880785384518336,TRUE,TRUE,FALSE,FALSE,NA
3.8,0.769778106107645,0.77480806635536,0.6272960543142,0.732067059708627,0.815156230097274,0.880049775475544,TRUE,TRUE,FALSE,FALSE,NA
3.9,0.76552838669657,0.770696701900077,0.618235863157575,0.726607739244797,0.812531411468635,0.87963330630067,TRUE,TRUE,FALSE,FALSE,NA
4,0.761228008766751,0.766654182459162,0.60877140691385,0.7207073112836,0.80986282225857,0.878971674777102,TRUE,TRUE,FALSE,FALSE,NA
4.1,0.756877870829713,0.762564192139811,0.599120137341424,0.715057641649866,0.807000226283786,0.878400287414314,TRUE,TRUE,FALSE,FALSE,NA
4.2,0.75247893124389,0.758482410480446,0.589356440018808,0.709239025523516,0.80430035425175,0.877777921104725,TRUE,TRUE,FALSE,FALSE,NA
4.3,0.748032206993233,0.754043100353942,0.579734307337145,0.703359052719268,0.801455296639167,0.876905898658592,TRUE,TRUE,FALSE,FALSE,NA
4.4,0.743538772269266,0.749757329033721,0.570499936549726,0.697274655093241,0.798730673557008,0.876528119298884,TRUE,TRUE,FALSE,FALSE,NA
4.5,0.73899975686366,0.745406624734211,0.56130811757084,0.691510747639997,0.795880009503154,0.875727133182096,TRUE,TRUE,FALSE,FALSE,NA
4.6,0.734416344379674,0.741195865646814,0.551754393663993,0.685523046036368,0.793134716255675,0.875188527468027,TRUE,TRUE,FALSE,FALSE,NA
4.7,0.729789770271996,0.736817429077333,0.541488168056565,0.679518168153885,0.79031591746074,0.874622776189458,TRUE,TRUE,FALSE,FALSE,NA
4.8,0.725121319725575,0.732428454525183,0.531141765230804,0.673415186884142,0.787411013635892,0.873994633064529,TRUE,TRUE,FALSE,FALSE,NA
4.9,0.720412325384957,0.727783119223949,0.520917060052308,0.667050044979659,0.784329859674654,0.873316833051122,TRUE,TRUE,FALSE,FALSE,NA
5,0.715664164946453,0.723448194160924,0.510902730440731,0.660719026817504,0.781279848357553,0.872582998214155,TRUE,TRUE,FALSE,FALSE,NA
5.1,0.710878258626091,0.718851884455558,0.500646853091276,0.654180013104369,0.778294573604191,0.871838688863151,TRUE,TRUE,FALSE,FALSE,NA
5.2,0.706056066516848,0.714130290138434,0.490825386904234,0.647847965264736,0.7753744281772,0.871242734814403,TRUE,TRUE,FALSE,FALSE,NA
5.3,0.701199085849017,0.709448312953901,0.480718634705984,0.641302956742099,0.772339436037685,0.870521236497953,TRUE,TRUE,FALSE,FALSE,NA
5.4,0.696308848167787,0.704677839730744,0.471796643404417,0.634389768959187,0.769396250317157,0.870371648317143,TRUE,TRUE,FALSE,FALSE,NA
